ticker,event_date,drug_name,nct_id,target_large_move,feat_asset_event_sequence_num,feat_asset_trial_share,feat_cash_runway_proxy,feat_company_event_sequence_num,feat_days_to_primary_completion,feat_design_quality_score,feat_enrollment_log,feat_lead_asset_dependency_score,feat_log_market_cap,feat_n_trials_for_company,feat_n_unique_drugs_for_company,feat_phase_num,feat_pipeline_depth_score,feat_pivotal_proxy_score,feat_regulatory_stage_score,feat_time_since_last_asset_event,feat_time_since_last_company_event,feat_trial_quality_score,feat_volatility,feat_active_not_recruiting_flag,feat_blinded_flag,feat_breakthrough_flag,feat_cns_flag,feat_completed_flag,feat_fast_track_flag,feat_late_stage_flag,feat_nda_bla_flag,feat_oncology_flag,feat_open_label_flag,feat_orphan_flag,feat_ownership_low_flag,feat_primary_completion_imminent_30d,feat_primary_completion_imminent_90d,feat_randomized_flag,feat_rare_disease_flag,feat_recent_asset_event_flag,feat_recent_company_event_flag,feat_recent_completion_flag,feat_short_squeeze_flag,feat_single_asset_company_flag,feat_small_trial_flag,feat_mesh_level1_encoded,feat_therapeutic_superclass_CNS,feat_therapeutic_superclass_Cardiovascular,feat_therapeutic_superclass_Dermatology,feat_therapeutic_superclass_Endocrine/Metabolic,feat_therapeutic_superclass_GI/Hepatology,feat_therapeutic_superclass_Immunology,feat_therapeutic_superclass_Infectious Disease,feat_therapeutic_superclass_Musculoskeletal,feat_therapeutic_superclass_Oncology,feat_therapeutic_superclass_Other,feat_therapeutic_superclass_Respiratory,feat_event_proximity_bucket_future_far,feat_event_proximity_bucket_future_near,feat_event_proximity_bucket_just_completed,feat_event_proximity_bucket_past,feat_event_proximity_bucket_unknown,feat_completion_recency_bucket_far_180_plus,feat_completion_recency_bucket_imminent_0_30,feat_completion_recency_bucket_medium_91_180,feat_completion_recency_bucket_near1_90,feat_completion_recency_bucket_past,feat_completion_recency_bucket_unknown,split
NVS,2016-06-05,Nilotinib followed by treatment-free,NCT01784068,0,1,0.04,0.0354,1,-5.0,1.0,5.375278407684165,0.2,5.5131567146412905,25,22,2.0,4.2542,0.0,0,156.5,95.0,1.0,1.2,0.0,0,0,0,1.0,0,0.0,0,1,0,0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,train
PFE,2016-06-05,PD-0332991,NCT01740427,0,1,0.0417,0.0953,1,-100.0,5.0,6.502790045915623,0.2,5.196479615197434,24,21,3.0,4.2364,2.0,0,156.5,95.0,6.0,1.13,0.0,1,0,0,1.0,0,1.0,0,1,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,train
NVS,2016-08-25,BAF312,NCT01665144,0,1,0.04,0.0354,2,-118.0,5.0,7.409741954080923,0.2,5.5131567146412905,25,22,3.0,4.2542,3.0,2,156.5,81.0,6.0,0.97,0.0,1,0,1,1.0,0,1.0,1,0,1,0,1.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
TVTX,2016-09-07,RE-021 (Sparsentan),NCT01613118,1,1,0.5,0.1211,1,-98.0,3.0,4.700480365792417,0.7,3.4257623933840105,2,2,2.0,1.0394,0.0,0,156.5,95.0,4.0,3.75,0.0,1,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
NVS,2016-10-31,Ceritinib,NCT01828112,0,1,0.04,0.0354,3,-279.0,4.0,5.44673737166631,0.2,5.5131567146412905,25,22,3.0,4.2542,3.0,2,156.5,67.0,4.0,1.71,0.0,0,0,0,1.0,0,1.0,1,1,1,0,1.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,train
PFE,2016-11-09,LGX818,NCT01909453,0,1,0.0833,0.0953,2,0.0,5.0,6.826545223556594,0.2,5.196479615197434,24,21,3.0,4.2364,2.0,0,156.5,157.0,5.0,1.68,0.0,0,0,0,1.0,0,1.0,0,1,1,0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,train
MRK,2017-01-05,Doravirine,NCT02275780,0,1,0.0208,0.0476,3,-98.0,5.0,6.646390514847729,0.2,5.485908161342839,48,19,3.0,4.1983,2.5,1,156.5,215.0,6.0,1.79,0.0,1,0,0,1.0,0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
RHHBY,2017-04-09,Alectinib,NCT02075840,0,1,0.04,0.0404,1,-59.0,5.0,5.717027701406222,0.2,5.583827535327012,25,16,3.0,4.1333,3.0,2,156.5,95.0,5.0,0.96,0.0,0,0,0,1.0,0,1.0,1,1,1,0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,train
ABBV,2017-04-19,Veliparib,NCT02163694,0,1,0.0357,0.0128,1,716.0,5.0,6.2422232654551655,0.2,5.613161422822089,28,23,3.0,4.2712,2.0,0,156.5,95.0,6.0,1.39,0.0,0,0,0,1.0,0,1.0,0,1,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,train
RHHBY,2017-06-05,5-Fluorouracil,NCT01358877,0,1,0.04,0.0404,2,-168.0,5.0,8.477412321404392,0.2,5.583827535327012,25,16,3.0,4.1333,2.0,0,156.5,57.0,6.0,1.41,0.0,1,0,0,1.0,0,1.0,0,1,0,0,1.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,train
BMY,2017-09-15,Nivolumab,NCT02613507,0,1,0.5455,0.084,2,0.0,5.0,6.22455842927536,0.2,5.103854670626923,22,10,3.0,3.9592,2.0,0,156.5,918.0,5.0,1.6,0.0,0,0,0,1.0,0,1.0,0,1,1,0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,train
PFE,2017-10-11,Enzalutamide,NCT02003924,0,1,0.0417,0.0953,3,-105.0,5.0,7.245655067594536,0.2,5.196479615197434,24,21,3.0,4.2364,2.0,0,156.5,336.0,6.0,1.07,0.0,1,0,0,1.0,0,1.0,0,1,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,train
BMY,2017-11-10,Dasatinib,NCT00777036,0,1,0.0455,0.084,3,-435.0,0.0,4.897839799950911,0.2,5.103854670626923,22,10,2.0,3.9592,0.0,0,156.5,56.0,0.0,1.82,0.0,0,0,0,1.0,0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,train
AZN,2017-12-06,Olaparib,NCT02000622,0,2,0.16,0.0177,4,-362.0,5.0,5.713732805509369,0.2,5.509413030177646,25,21,3.0,4.2364,2.0,0,611.0,551.0,5.0,1.42,0.0,0,0,0,1.0,0,1.0,0,1,1,0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,train
NVS,2018-06-12,Fulvestrant,NCT02437318,0,1,0.04,0.0354,4,0.0,5.0,6.35088571671474,0.2,5.5131567146412905,25,22,3.0,4.2542,2.0,0,156.5,589.0,6.0,1.24,0.0,1,0,0,1.0,0,1.0,0,0,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
MRK,2018-10-18,Pembrolizumab,NCT02853331,0,2,0.4167,0.0476,4,0.0,5.0,6.759255270663693,0.2,5.485908161342839,48,19,3.0,4.1983,2.5,1,866.0,651.0,5.0,1.97,0.0,0,0,0,1.0,0,1.0,0,1,1,0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,train
RHHBY,2018-11-01,Chlorambucil,NCT02242942,0,1,0.04,0.0404,3,-76.0,5.0,6.100318952020064,0.2,5.583827535327012,25,16,3.0,4.1333,2.0,0,156.5,514.0,5.0,1.68,0.0,0,0,0,1.0,0,1.0,0,1,1,0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,train
RHHBY,2018-12-05,trastuzumab,NCT01772472,0,1,0.04,0.0404,4,-133.0,5.0,7.304515946460155,0.2,5.583827535327012,25,16,3.0,4.1333,2.0,0,156.5,34.0,5.0,2.27,0.0,0,0,0,1.0,0,1.0,0,1,1,0,1.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,train
SNY,2019-02-01,Isatuximab,NCT02990338,0,1,0.0625,0.0653,1,-71.0,5.0,5.730099782973574,0.2,5.070103283062297,16,13,3.0,4.0556,2.0,0,156.5,95.0,5.0,1.6,0.0,0,0,0,1.0,0,1.0,0,1,1,0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,train
ABBV,2019-03-19,Venetoclax,NCT03069352,0,1,0.0357,0.0128,2,-32.0,4.0,5.356586274672012,0.2,5.613161422822089,28,23,3.0,4.2712,1.5,0,156.5,699.0,5.0,1.89,0.0,1,0,0,1.0,0,1.0,0,1,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,train
RHHBY,2019-05-07,Risdiplam,NCT02908685,0,1,0.12,0.0404,5,122.0,3.0,5.44673737166631,0.2,5.583827535327012,25,16,2.0,4.1333,0.5,1,156.5,153.0,4.0,1.28,0.0,1,0,1,1.0,0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,train
BMY,2019-05-30,Nivolumab,NCT02576509,0,2,0.5455,0.084,4,0.0,5.0,6.612041034833092,0.2,5.103854670626923,22,10,3.0,3.9592,2.0,0,622.0,566.0,5.0,2.04,0.0,0,0,0,1.0,0,1.0,0,1,0,0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,train
MRK,2019-05-31,Pembrolizumab,NCT02358031,0,3,0.4167,0.0476,5,-95.0,5.0,6.78332520060396,0.2,5.485908161342839,48,19,3.0,4.1983,2.0,0,225.0,225.0,5.0,1.82,0.0,0,0,0,1.0,0,1.0,0,1,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,train
AZN,2019-06-02,Olaparib,NCT02184195,0,3,0.16,0.0177,5,-138.0,4.0,5.043425116919247,0.2,5.509413030177646,25,21,3.0,4.2364,2.0,0,543.0,543.0,5.0,1.45,0.0,1,0,0,1.0,0,1.0,0,1,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,train
AZN,2019-06-04,olaparib,NCT02987543,0,1,0.16,0.0177,6,0.0,5.0,5.961005339623274,0.2,5.509413030177646,25,21,3.0,4.2364,2.0,0,156.5,2.0,5.0,1.45,0.0,0,0,0,1.0,0,1.0,0,1,1,0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,train
RHHBY,2019-06-10,Mycophenolate Mofetil/Mycophenolic Acid,NCT02550652,0,1,0.04,0.0404,6,-146.0,3.0,4.844187086458591,0.2,5.583827535327012,25,16,2.0,4.1333,1.0,2,156.5,34.0,4.0,1.24,0.0,1,0,0,1.0,0,0.0,1,0,0,0,1.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
ABBV,2019-06-13,Abatacept,NCT03086343,0,1,0.0357,0.0128,3,1.0,5.0,6.489204931325317,0.2,5.613161422822089,28,23,3.0,4.2712,2.0,0,156.5,85.0,6.0,2.01,0.0,1,0,0,1.0,0,1.0,0,0,0,0,0.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
RHHBY,2019-10-11,Atezolizumab,NCT02908672,0,1,0.2,0.0404,7,1.0,5.0,6.244166900663736,0.2,5.583827535327012,25,16,3.0,4.1333,2.0,0,156.5,122.0,6.0,1.17,0.0,1,0,0,1.0,0,1.0,0,1,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,train
ABBV,2019-10-31,Upadacitinib,NCT03104374,0,1,0.1429,0.0128,4,-100.0,5.0,6.466144724237619,0.2,5.613161422822089,28,23,3.0,4.2712,3.0,2,156.5,141.0,6.0,1.75,0.0,1,0,0,1.0,0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
RHHBY,2019-11-11,Risdiplam,NCT02913482,0,2,0.12,0.0404,8,3.0,-1.0,4.143134726391533,0.2,5.583827535327012,25,16,2.0,4.1333,1.0,1,188.0,32.0,-1.0,1.0,0.0,0,0,1,1.0,0,0.0,0,0,1,0,1.0,1.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
ALNY,2019-12-17,Lumasiran,NCT03681184,0,1,0.6667,0.0659,1,-42.0,3.0,3.688879454113936,0.7,4.6449592336810985,3,2,3.0,2.2394,2.0,0,156.5,95.0,4.0,3.27,0.0,1,0,0,1.0,0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,1.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
NRC,2020-01-28,Cabozantinib S-malate,NCT01935934,0,1,0.0556,0.0135,4,-138.0,1.0,4.634728988229636,0.2,2.4825877695267677,18,18,2.0,4.1778,0.0,0,156.5,1785.0,1.0,2.71,0.0,0,0,0,1.0,0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,train
BMY,2020-03-25,Nivolumab,NCT02899299,0,3,0.5455,0.084,5,-15.0,5.0,6.406879986069314,0.2,5.103854670626923,22,10,3.0,3.9592,2.0,0,315.0,315.0,5.0,7.64,0.0,0,0,0,1.0,0,1.0,0,1,1,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,train
BMY,2020-05-13,Nivolumab,NCT02743494,0,4,0.5455,0.084,6,-1.0,5.0,6.678342114654332,0.2,5.103854670626923,22,10,3.0,3.9592,2.0,0,34.0,34.0,6.0,2.62,0.0,1,0,0,1.0,0,1.0,0,1,0,0,0.0,0.0,0.0,1.0,0,1.0,1.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,train
NRC,2020-05-18,Cabotegravir Oral Tablet,NCT02720094,0,1,0.0556,0.0135,5,-4.0,4.5,8.427487278331744,0.2,2.4825877695267677,18,18,2.5,4.1778,1.0,0,156.5,111.0,5.5,7.98,0.0,1,0,0,1.0,0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
BMY,2020-05-27,Nivolumab,NCT02872116,0,5,0.5455,0.084,7,-1.0,5.0,7.616775808698373,0.2,5.103854670626923,22,10,3.0,3.9592,2.0,0,15.0,15.0,5.0,2.66,0.0,0,0,0,1.0,0,1.0,0,1,1,0,0.0,0.0,0.0,1.0,0,1.0,1.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,train
NRC,2020-05-29,Carboplatin,NCT01196390,0,1,0.0556,0.0135,6,-158.0,4.0,5.318119993844216,0.2,2.4825877695267677,18,18,3.0,4.1778,2.0,0,156.5,11.0,4.0,6.9,0.0,0,0,0,1.0,0,1.0,0,1,0,0,0.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,train
SNY,2020-06-08,Avalglucosidase alfa (GZ402666),NCT02782741,0,1,0.0625,0.0653,2,-81.0,4.0,4.624972813284271,0.2,5.070103283062297,16,13,3.0,4.0556,2.0,0,156.5,493.0,5.0,2.33,0.0,1,0,0,1.0,0,1.0,0,0,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
ABBV,2020-06-10,Estradiol/Norethindrone Acetate,NCT03213457,0,1,0.0357,0.0128,5,-75.0,5.0,6.525029657843462,0.2,5.613161422822089,28,23,3.0,4.2712,1.5,0,156.5,223.0,5.0,2.71,0.0,0,0,1,1.0,0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
MRK,2020-06-24,Pembrolizumab,NCT03284424,0,4,0.4167,0.0476,6,35.0,0.0,5.075173815233827,0.2,5.485908161342839,48,19,2.0,4.1983,0.0,0,390.0,390.0,0.0,2.66,0.0,0,0,0,1.0,0,0.0,0,1,1,0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,train
MRK,2020-07-02,Pembrolizumab,NCT03189719,0,5,0.4167,0.0476,7,0.0,5.0,6.620073206530356,0.2,5.485908161342839,48,19,3.0,4.1983,2.0,0,8.0,8.0,6.0,2.69,0.0,1,0,0,1.0,0,1.0,0,1,0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,train
PFE,2020-08-10,Lorlatinib,NCT03909971,0,1,0.0417,0.0953,4,0.0,1.0,4.700480365792417,0.2,5.196479615197434,24,21,2.0,4.2364,0.0,0,156.5,1034.0,1.0,2.35,0.0,0,0,0,1.0,0,0.0,0,1,1,0,0.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,train
GLPG,2020-08-18,Filgotinib,NCT03926195,0,1,1.0,1.3516,1,-4.0,3.0,4.700480365792417,1.0,3.3459811218263047,2,1,2.0,0.2773,0.0,0,156.5,95.0,4.0,3.08,0.0,1,0,0,1.0,0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1,0.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
IMDX,2020-09-16,Exablate BBBD,NCT04440358,0,1,1.0,0.1085,1,1170.0,0.0,2.6390573296152584,1.0,2.236537261488694,1,1,1.5,0.2773,1.0,2,156.5,95.0,0.0,12.42,0.0,0,0,0,1.0,0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,train
RHHBY,2020-09-18,"Atezolizumab (MPDL3280A), an engineered anti-PDL1 antibody",NCT03125902,0,1,0.04,0.0404,9,-308.0,5.0,6.483107351457199,0.2,5.583827535327012,25,16,3.0,4.1333,2.0,0,156.5,312.0,6.0,1.67,0.0,1,0,0,1.0,0,1.0,0,1,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,train
LLY,2020-10-29,Baricitinib,NCT03334435,0,1,0.0345,0.0073,2,-38.0,5.0,7.406103381237015,0.2,5.996687893411713,29,15,3.0,4.109,2.0,0,156.5,2634.0,6.0,2.61,0.0,1,0,0,1.0,0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
NVS,2020-12-06,Ruxolitinib,NCT03491215,0,1,0.04,0.0354,5,95.0,0.0,3.828641396489095,0.2,5.5131567146412905,25,22,1.5,4.2542,1.0,1,156.5,908.0,0.0,1.33,0.0,0,0,0,1.0,0,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,train
RHHBY,2020-12-20,Aflibercept,NCT03622593,0,1,0.04,0.0404,10,-62.0,5.0,6.858565034791365,0.2,5.583827535327012,25,16,3.0,4.1333,3.0,2,156.5,93.0,6.0,2.15,0.0,0,0,0,1.0,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
AMGN,2020-12-21,Tezepelumab Dose 1,NCT04833855,0,1,0.125,0.0436,1,729.0,3.0,5.214935757608986,0.2,5.320654051367603,8,7,2.0,3.8318,1.5,2,156.5,95.0,4.0,2.75,0.0,1,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,train
BMY,2020-12-22,Nivolumab,NCT02667587,0,6,0.5455,0.084,8,0.0,5.0,6.57507584059962,0.2,5.103854670626923,22,10,3.0,3.9592,3.0,2,208.0,208.0,5.0,1.87,0.0,1,0,0,1.0,0,1.0,1,1,0,0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,train
BMY,2021-01-15,Ipilimumab,NCT03215706,0,1,0.0455,0.084,9,-518.0,5.0,6.579251212010101,0.2,5.103854670626923,22,10,3.0,3.9592,2.0,0,156.5,24.0,5.0,1.76,0.0,0,0,0,1.0,0,1.0,0,1,0,0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,train
MRK,2021-01-19,Pembrolizumab,NCT02702414,0,6,0.4167,0.0476,8,0.0,0.0,5.056245805348308,0.2,5.485908161342839,48,19,2.0,4.1983,0.0,0,201.0,201.0,0.0,2.08,0.0,0,0,0,1.0,0,0.0,0,1,0,0,0.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,train
MRK,2021-03-10,mFOLFOX6,NCT02563002,0,1,0.0208,0.0476,9,-19.0,5.0,5.730099782973574,0.2,5.485908161342839,48,19,3.0,4.1983,2.0,0,156.5,50.0,5.0,2.51,0.0,0,0,0,1.0,0,1.0,0,1,0,0,0.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,train
SRRK,2021-04-06,SRK-015,NCT03921528,0,1,0.5,0.0818,1,-77.0,2.0,4.07753744390572,0.7,3.654744316351018,2,2,2.0,1.0394,0.0,0,156.5,95.0,2.0,10.35,0.0,0,0,1,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
BMY,2021-06-13,BMS-986165,NCT03934216,0,1,0.0909,0.084,10,-1.0,3.0,4.882801922586371,0.2,5.103854670626923,22,10,2.0,3.9592,0.0,0,156.5,150.0,4.0,1.64,0.0,1,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,train
MRK,2021-06-15,Pembrolizumab,NCT02819518,0,7,0.4167,0.0476,10,0.0,5.0,6.78332520060396,0.2,5.485908161342839,48,19,3.0,4.1983,2.0,0,147.0,97.0,6.0,1.64,0.0,1,0,0,1.0,0,1.0,0,1,0,0,0.0,1.0,1.0,1.0,0,1.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,train
AZN,2021-06-28,MEDI8897,NCT03959488,0,1,0.04,0.0177,7,-56.0,4.5,6.8308742346461795,0.2,5.509413030177646,25,21,2.5,4.2364,2.5,2,156.5,755.0,5.5,1.3,0.0,1,0,0,1.0,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
BMY,2021-09-08,Nivolumab,NCT02998528,0,7,0.5455,0.084,11,1.0,5.0,6.226536669287466,0.2,5.103854670626923,22,10,3.0,3.9592,2.0,0,259.0,85.0,5.0,1.55,0.0,0,0,0,1.0,0,1.0,0,1,0,0,0.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,train
