ticker,event_date,event_type,move_pct,price_at_event,catalyst_type,catalyst_summary,drug_name,nct_id,indication,phase,is_pivotal,pivotal_evidence,press_release_url,primary_endpoint_met,primary_endpoint_result,ct_official_title,ct_phase,ct_enrollment,ct_conditions,ct_status,ct_sponsor,ct_allocation,ct_primary_completion,market_cap_m,current_price,cash_position_m,cash_runway_months,short_percent,institutional_ownership,analyst_target,analyst_rating,data_quality_score,errors,timestamp,data_quality_threshold_passed,is_valid_date,atr_pct,normalized_move,move_magnitude,avg_daily_move,move_class_abs,move_class_norm,move_class_combo,event_trading_date,title,sponsor,conditions,enrollment,interventions,move_2d_pct,price_before,price_after,move_class,price_error,close,volume,abs_move,atr_value,stock_relative_move
MRK,2023-12-20,Loser,-1.06,,Clinical Data,,,NCT05446870,,PHASE2,,,,,,"A Randomized, Phase 2 Study of Pembrolizumab And Chemotherapy With or Without MK-4830 as Neoadjuvant Treatment for High-Grade Serous Ovarian Cancer",PHASE2,160.0,High-grade Serous Ovarian Carcinoma; Ovarian Carcinoma,COMPLETED,Merck Sharp & Dohme LLC,RANDOMIZED,2023-12-20,306131.6,123.82,14565.0,,1.26,81.3,127.17857,buy,,,,False,,1.75,0.61,,0.86,VeryLow,Noise,Low,2023-12-20,Pembrolizumab With Chemotherapy and MK-4830 for Treating Participants With Ovarian Cancer (MK-4830-002),Merck Sharp & Dohme LLC,High-grade Serous Ovarian Carcinoma; Ovarian Carcinoma,160.0,Pembrolizumab; Paclitaxel; Carboplatin,-0.09,99.9,98.84,Low,,,,,,Low
ALKS,2025-11-11,Gainer,3.55,,Clinical Data,,,NCT06555783,,PHASE2,,,,,,"A Phase 2, Parallel-Group, Dose-Range-Finding Study With Randomized Double-Blind Treatment and Open-Label Periods to Evaluate the Safety and Efficacy of ALKS 2680 in Subjects With Narcolepsy Type 2",PHASE2,93.0,Narcolepsy Type 2,COMPLETED,"Alkermes, Inc.",RANDOMIZED,2025-11-11,4970.0,30.1,588.2,,15.65,110.4,43.64706,strong_buy,,,,False,,5.2,0.68,,1.89,VeryLow,Noise,Low,2025-11-11,A Study to Evaluate the Safety and Effectiveness of ALKS 2680 in Subjects With Narcolepsy Type 2,"Alkermes, Inc.",Narcolepsy Type 2,93.0,ALKS 2680; Placebo,-3.8,32.65,33.81,Low,,,,,,Low
NRC,2024-02-28,Gainer,0.17,,Clinical Data,,,NCT05077254,,PHASE2,,,,,,A Randomized Study to Evaluate Antibody Response to an Additional Dose of SARS-CoV-2 Vaccination With and Without Immunosuppression Reduction in Kidney and Liver Transplant Recipients,PHASE2,48.0,Kidney Transplant Recipients; Liver Transplant Recipients,COMPLETED,National Institute of Allergy and Infectious Diseases (NIAID),RANDOMIZED,2024-02-28,303.8,13.41,4.1,,16.98,48.4,,none,,,,False,,2.77,0.06,,1.61,VeryLow,Noise,Low,2024-02-28,COVID Protection After Transplant-Immunosuppression Reduction,National Institute of Allergy and Infectious Diseases (NIAID),Kidney Transplant Recipients; Liver Transplant Recipients,48.0,Pfizer-BioNTech COVID-19 Vaccine 2023-2024; Moderna COVID-19 Vaccine 2023-2024; SOC IS Regimen,-1.37,38.75,38.81,Low,,,,,,Low
NRC,2025-07-02,Loser,-0.78,,Clinical Data,,,NCT02858310,,PHASE1/PHASE2,,,,,,A Phase I/II Trial of T Cell Receptor Gene Therapy Targeting HPV-16 E7 for HPV-Associated Cancers,PHASE1/PHASE2,219.0,Papillomavirus Infections; Cervical Intraepithelial Neoplasia; Carcinoma In Situ; Vulvar Neoplasms; Vulvar Diseases,COMPLETED,National Cancer Institute (NCI),NON_RANDOMIZED,2025-07-02,303.8,13.41,4.1,,16.98,48.4,,none,,,,False,,3.91,0.2,,2.08,VeryLow,Noise,Low,2025-07-02,E7 TCR T Cells for Human Papillomavirus-Associated Cancers,National Cancer Institute (NCI),Papillomavirus Infections; Cervical Intraepithelial Neoplasia; Carcinoma In Situ; Vulvar Neoplasms; Vulvar Diseases,219.0,E7 TCR cells; Aldesleukin; Fludarabine,2.04,16.39,16.26,Low,,,,,,Low
AZN,2023-11-10,Loser,-1.44,,Clinical Data,,,NCT04039113,,PHASE2,,,,,,"A Randomized, Double-blind, Placebo-controlled, Parallel Group, Multicenter Phase 2a Study to Explore the Efficacy and Safety of Tezepelumab in Patients With Moderate to Very Severe Chronic Obstructive Pulmonary Disease (COPD) (COURSE)",PHASE2,337.0,Chronic Obstructive Pulmonary Disease (COPD),COMPLETED,AstraZeneca,RANDOMIZED,2023-11-10,323156.6,208.45,5719.0,,0.16,26.6,164.65556,buy,,,,False,,1.57,0.92,,1.25,VeryLow,Noise,Low,2023-11-10,Tezepelumab COPD Exacerbation Study,AstraZeneca,Chronic Obstructive Pulmonary Disease (COPD),337.0,Tezepelumab; Placebo,-0.61,121.58,119.84,Low,,,,,,Low
NRC,2022-11-05,Gainer,1.04,,Clinical Data,,,NCT02839720,,PHASE2,,,,,,Pilot Study of the MEK1/2 Inhibitor Selumetinib (AZD6244 Hydrogen Sulfate) for Adults With Neurofibromatosis Type 1 (NF1) and Cutaneous Neurofibromas (CNF),PHASE2,11.0,Cutaneous Neurofibroma; Neurofibromatosis Type 1; Optic Nerve Glioma,COMPLETED,National Cancer Institute (NCI),,2022-11-05,303.8,13.41,4.1,,16.98,48.4,,none,,,,False,,3.94,0.26,,2.06,VeryLow,Noise,Low,2022-11-07,Selumetinib in Treating Patients With Neurofibromatosis Type 1 and Cutaneous Neurofibroma,National Cancer Institute (NCI),Cutaneous Neurofibroma; Neurofibromatosis Type 1; Optic Nerve Glioma,11.0,Laboratory Biomarker Analysis; Selumetinib Sulfate,1.31,34.14,34.49,Low,,,,,,Low
NVS,2021-07-16,Gainer,0.49,,Clinical Data,,,NCT03988608,,PHASE2,,,,,,"A Non-randomized, Open-label, Multi-center, Phase II Study to Assess the Safety and Efficacy of Eltrombopag in Chinese Subjects With Refractory or Relapsed Severe Aplastic Anemia",PHASE2,20.0,Aplastic Anemia,COMPLETED,Novartis Pharmaceuticals,,2021-07-16,325954.3,168.62,11533.0,,0.39,7.1,145.78,hold,,,,False,,0.75,0.65,,0.47,VeryLow,Noise,Low,2021-07-16,Study Assessed the Safety and Efficacy of Eltrombopag in Chinese Refractory or Relapsed Severe Aplastic Anemia (SAA) Subjects.,Novartis Pharmaceuticals,Aplastic Anemia,20.0,Eltrombopag,-0.69,77.98,78.36,Low,,,,,,Low
TVTX,2024-10-14,Gainer,6.28,,Clinical Data,,,NCT05856760,,PHASE2,,,,,,"A Multicentered, Single-group Phase 2, Exploratory, Open-label Study to Investigate Safety and Effect of Sparsentan in Combination With SGLT2 Inhibition in the Treatment of Adult Participants With Immunoglobulin A Nephropathy (IgAN)",PHASE2,48.0,Immunoglobulin A Nephropathy,COMPLETED,"Travere Therapeutics, Inc.",,2024-10-14,2665.4,29.79,322.8,,17.13,115.4,42.71429,strong_buy,,,,False,,7.58,0.83,,3.14,VeryLow,Noise,Low,2024-10-14,A Study to Investigate Safety and Effect of Sparsentan in Combination With SGLT2 Inhibition in Participants With IgAN,"Travere Therapeutics, Inc.",Immunoglobulin A Nephropathy,48.0,Sparsentan,7.8,16.41,17.44,Medium,,,,,,Low
NRC,2025-07-18,Loser,-4.88,,Clinical Data,,,NCT04550624,,PHASE2,,,,,,A Single Arm Phase II Study of Pembrolizumab in Combination With Lenvatinib in Patients With Advanced Biliary Tract Carcinoma After Progression on Standard Systemic Therapy,PHASE2,27.0,Advanced Biliary Tract Carcinoma,COMPLETED,Shanghai Jiahui International Hospital,,2025-07-18,303.8,13.41,4.1,,16.98,48.4,,none,,,,False,,4.97,0.98,,2.13,VeryLow,Noise,Low,2025-07-18,Pembrolizumab in Combination With Lenvatinib in Patients With Advanced Biliary Tract Carcinoma,Shanghai Jiahui International Hospital,Advanced Biliary Tract Carcinoma,27.0,Pembrolizumab Injection [Keytruda]; Lenvatinib Mesylate,-6.02,14.69,13.98,Low,,,,,,Low
ZVRA,2018-06-25,Loser,-0.77,,Clinical Data,,,NCT02612129,,PHASE2/PHASE3,,,,,,"Arimoclomol Prospective Double-blind, Randomised, Placebo-controlled Study in Patients Diagnosed With Niemann-Pick Disease Type C",PHASE2/PHASE3,50.0,"Niemann-Pick Disease, Type C",COMPLETED,ZevraDenmark,RANDOMIZED,2018-06-25,502.7,8.93,199.5,102.0,8.86,68.3,22.54375,none,,,,False,,5.75,0.13,,2.82,VeryLow,Noise,Low,2018-06-25,Arimoclomol Prospective Study in Participants Diagnosed With Niemann-Pick Disease Type C,ZevraDenmark,"Niemann-Pick Disease, Type C",50.0,arimoclomol; Placebo,-3.08,104.0,103.2,Low,,,,,,Low
CRSP,2025-09-18,Gainer,6.55,,Clinical Data,,,NCT05795595,,PHASE1/PHASE2,,,,,,"A Phase 1/2, Open-label, Multicenter, Dose Escalation and Cohort Expansion Study of the Safety and Efficacy of Anti-CD70 Allogeneic CRISPR-Cas9-Engineered T Cells (CTX131) in Adult Subjects With Relapsed or Refractory Solid Tumors",PHASE1/PHASE2,19.0,Clear Cell Renal Cell Carcinoma; Cervical Carcinoma; Esophageal Carcinoma; Pancreatic Adenocarcinoma; Malignant Pleural Mesothelioma,COMPLETED,CRISPR Therapeutics AG,,2025-09-18,5772.6,60.14,1975.8,68.0,26.45,76.6,84.78261,buy,,,,False,,4.06,1.61,,2.22,VeryLow,Low,Low,2025-09-18,A Safety and Efficacy Study Evaluating CTX131 in Adult Subjects With Relapsed or Refractory Solid Tumors,CRISPR Therapeutics AG,Clear Cell Renal Cell Carcinoma; Cervical Carcinoma; Esophageal Carcinoma; Pancreatic Adenocarcinoma; Malignant Pleural Mesothelioma,19.0,CTX131,5.5,59.07,62.94,Medium,,,,,,Low
GILD,2022-07-23,Loser,-0.08,,Clinical Data,,,NCT02614066,,PHASE1/PHASE2,,,,,,A Phase 1/2 Multi-Center Study Evaluating the Safety and Efficacy of KTE-X19 in Adult Subjects With Relapsed/Refractory B-precursor Acute Lymphoblastic Leukemia (r/r ALL) (ZUMA-3),PHASE1/PHASE2,125.0,Relapsed/Refractory B-precursor Acute Lymphoblastic Leukemia,COMPLETED,"Kite, A Gilead Company",NON_RANDOMIZED,2022-07-23,184909.6,148.95,9613.0,,1.76,92.5,156.59259,buy,,,,False,,1.74,0.05,,0.8,VeryLow,Noise,Low,2022-07-25,A Study Evaluating the Safety and Efficacy of Brexucabtagene Autoleucel (KTE-X19) in Adult Subjects With Relapsed/Refractory B-precursor Acute Lymphoblastic Leukemia (ZUMA-3),"Kite, A Gilead Company",Relapsed/Refractory B-precursor Acute Lymphoblastic Leukemia,125.0,brexucabtagene autoleucel; Cyclophosphamide; Fludarabine,-0.3,53.65,53.61,Low,,,,,,Low
LLY,2023-12-11,Loser,-2.34,,Clinical Data,,,NCT04166773,,PHASE2,,,,,,"A Randomized, Double-Blind, Placebo-Controlled Phase 2 Study Comparing the Efficacy and Safety of Tirzepatide Versus Placebo in Patients With Nonalcoholic Steatohepatitis (NASH)",PHASE2,190.0,Nonalcoholic Steatohepatitis,COMPLETED,Eli Lilly and Company,RANDOMIZED,2023-12-11,992402.6,1051.99,7268.0,,0.75,84.7,1214.3448,buy,,,,False,,1.94,1.21,,0.74,VeryLow,Noise,Low,2023-12-11,A Study of Tirzepatide (LY3298176) in Participants With Nonalcoholic Steatohepatitis (NASH),Eli Lilly and Company,Nonalcoholic Steatohepatitis,190.0,Tirzepatide; Placebo,-2.22,588.79,575.0,Low,,,,,,Low
PFE,2024-01-23,Gainer,0.42,,Clinical Data,,,NCT04321031,,PHASE2,,,,,,"A PHASE 2, RANDOMIZED, DOUBLE-BLIND, DOUBLE-DUMMY, PLACEBO-CONTROLLED, DOSE-RANGING, DOSE-FINDING, PARALLEL GROUP STUDY TO ASSESS EFFICACY AND SAFETY OF PF-06865571 (DGAT2I) ALONE AND WHEN COADMINISTERED WITH PF-05221304 (ACCI) IN ADULT PARTICIPANTS WITH BIOPSY-CONFIRMED NONALCOHOLIC STEATOHEPATITIS AND FIBROSIS STAGE 2 OR 3",PHASE2,256.0,Nonalcoholic Fatty Liver Disease; Nonalcoholic Steatohepatitis With Liver Fibrosis,COMPLETED,Pfizer,RANDOMIZED,2024-01-23,157209.8,27.65,14986.0,,2.58,67.7,28.42577,hold,,Missing: opcf,,False,,2.28,0.18,,1.02,VeryLow,Noise,Low,2024-01-23,Metabolic Interventions to Resolve Non-alcoholic Steatohepatitis (NASH) With Fibrosis (MIRNA),Pfizer,Nonalcoholic Fatty Liver Disease; Nonalcoholic Steatohepatitis With Liver Fibrosis,256.0,Placebo; PF-06865571; PF-05221304,0.07,24.47,24.57,Low,,,,,,Low
TKNO,2025-01-25,Gainer,14.18,,Clinical Data,,,NCT04710641,,PHASE2,,,,,,"An Open Label, Randomised Phase 2 Study to Evaluate the Safety and Efficacy of MTL-CEBPA Administered in Combination With Sorafenib or Sorafenib Alone in TKI naïve Participants With Previously Treated Advanced Hepatocellular Carcinoma (HCC) and Hepatitis B or Hepatitis C Virus (OUTREACH2)",PHASE2,8.0,Hepatocellular Carcinoma; Hepatitis B; Hepatitis C,COMPLETED,Mina Alpha Limited,RANDOMIZED,2025-01-25,138.1,2.58,21.3,29.0,11.55,83.7,9.0,buy,,,,False,,8.59,1.65,,3.58,Low,Low,Low,2025-01-27,Radomised Phase II Study of MTL-CEBPA Plus Sorafenib or Sorafenib Alone,Mina Alpha Limited,Hepatocellular Carcinoma; Hepatitis B; Hepatitis C,8.0,MTL-CEBPA; Sorafenib,18.66,8.04,9.18,Medium,,,,,,Low
RHHBY,2024-11-06,Loser,-2.93,,Clinical Data,,,NCT05151731,,PHASE2,,,,,,"A Phase II, Multicenter, Randomized, Double Masked, Active Comparator-Controlled Study to Investigate the Efficacy, Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of RO7200220 Administered Intravitreally in Patients With Diabetic Macular Edema",PHASE2,394.0,Diabetic Macular Edema,COMPLETED,Hoffmann-La Roche,RANDOMIZED,2024-11-06,383554.9,59.55,15486.0,,,0.8,57.43333,hold,,,,False,,1.36,2.15,,0.8,VeryLow,Low,Low,2024-11-06,A Study to Investigate Vamikibart (RO7200220) in Diabetic Macular Edema,Hoffmann-La Roche,Diabetic Macular Edema,394.0,Vamikibart; Ranibizumab; Sham Procedure,-1.9,37.66,36.55,Low,,,,,,Low
NRC,2014-02-12,Gainer,2.53,,Clinical Data,,,NCT01306045,,PHASE2,,,,,,"Pilot Trial of Molecular Profiling and Targeted Therapy for Advanced Non-Small Cell Lung Cancer, Small Cell Lung Cancer, and Thymic Malignancies",PHASE2,647.0,"Carcinoma, Non-Small-Cell Lung; Carcinoma, Small Cell Lung; Carcinoma, Thymic",COMPLETED,National Cancer Institute (NCI),NON_RANDOMIZED,2014-02-12,303.8,13.41,4.1,,16.98,48.4,,none,,,,False,,5.46,0.46,,2.11,VeryLow,Noise,Low,2014-02-12,"Molecular Profiling and Targeted Therapy for Advanced Non-Small Cell Lung Cancer, Small Cell Lung Cancer, and Thymic Malignancies",National Cancer Institute (NCI),"Carcinoma, Non-Small-Cell Lung; Carcinoma, Small Cell Lung; Carcinoma, Thymic",647.0,AZD6244; MK-2206; Lapatinib,4.58,11.41,11.69,Low,,,,,,Low
NRC,2023-06-01,Loser,-2.18,,Clinical Data,,,NCT03321734,,PHASE2,,,,,,Intermittent Hypoxia and Caffeine in Infants Born Preterm (ICAF),PHASE2,170.0,Intermittent Hypoxia,COMPLETED,Children's National Research Institute,RANDOMIZED,2023-06-01,303.8,13.41,4.1,,16.98,48.4,,none,,,,False,,2.3,0.95,,1.77,VeryLow,Noise,Low,2023-06-01,Intermittent Hypoxia and Caffeine in Infants Born Preterm,Children's National Research Institute,Intermittent Hypoxia,170.0,Caffeine; Placebos,1.78,41.28,40.38,Low,,,,,,Low
NRC,2021-02-24,Gainer,3.41,,Clinical Data,,,NCT02487095,,PHASE1/PHASE2,,,,,,"A Phase I/II Trial of Topotecan With VX-970 (M6620), an ATR Kinase Inhibitor in Small Cell Cancers",PHASE1/PHASE2,62.0,"Carcinoma, Non-Small -Cell Lung; Ovarian Neoplasms; Small Cell Lung Carcinoma; Uterine Cervical Neoplasms; Carcinoma, Neuroendocrine; Extrapulmonary Small Cell Cancer",COMPLETED,National Cancer Institute (NCI),NON_RANDOMIZED,2021-02-24,303.8,13.41,4.1,,16.98,48.4,,none,,,,False,,4.21,0.81,,2.01,VeryLow,Noise,Low,2021-02-24,"Trial of Topotecan With VX-970 (M6620), an ATR Kinase Inhibitor, in Small Cell Cancers and Extrapulmonary Small Cell Cancers",National Cancer Institute (NCI),"Carcinoma, Non-Small -Cell Lung; Ovarian Neoplasms; Small Cell Lung Carcinoma; Uterine Cervical Neoplasms; Carcinoma, Neuroendocrine; Extrapulmonary Small Cell Cancer",62.0,Topotecan; VX-970 (M6620),3.55,45.83,47.39,Low,,,,,,Low
ENGN,2023-05-31,Loser,0.0,,Clinical Data,,,NCT03992339,,PHASE2,,,,,,An Open-label and Single Arm Study of ATG-010 in Patients With Relapsed/Refractory Diffuse Large B-Cell Lymphoma (DLBCL),PHASE2,60.0,Relapsed/Refractory Diffuse Large B-Cell Lymphoma (DLBCL),COMPLETED,Antengene Corporation,,2023-05-31,677.2,10.11,193.7,23.0,2.65,97.7,23.90909,strong_buy,,,,False,,0.13,0.0,,0.07,VeryLow,Noise,Low,2023-05-31,A Study of Evaluating the Safety and Efficacy of ATG-010 in Relapsed/Refractory Diffuse Large B-Cell Lymphoma,Antengene Corporation,Relapsed/Refractory Diffuse Large B-Cell Lymphoma (DLBCL),60.0,"ATG-010 60 mg, orally, twice weekly, each 4 week (28-day) a cycle",0.09,10.64,10.64,Low,,,,,,Low
AZN,2023-11-08,Loser,-0.13,,Clinical Data,,,NCT04610892,,PHASE2,,,,,,"A Phase IIB, Randomized, Double Blinded, Placebo Controlled, Parallel Group Study to Evaluate the Efficacy and Safety of MEDI6570 in Participants With a Prior Myocardial Infarction and Persistent Inflammation",PHASE2,423.0,Coronary Heart Disease (CHD),COMPLETED,AstraZeneca,RANDOMIZED,2023-11-08,323156.6,208.45,5719.0,,0.16,26.6,164.65556,buy,,,,False,,1.99,0.07,,1.28,VeryLow,Noise,Low,2023-11-08,Efficacy and Safety of MEDI6570 in Patients With a History of Myocardial Infarction,AstraZeneca,Coronary Heart Disease (CHD),423.0,MEDI6570; Placebo,0.75,120.67,120.52,Low,,,,,,Low
ABBV,2020-06-01,Loser,-2.13,,Clinical Data,,,NCT02556736,,PHASE1/PHASE2,,,,,,"Phase I/IIa, Open-Label, Dose-Escalation Study of Safety and Tolerability of Intravitreal RST-001 in Patients With Advanced Retinitis Pigmentosa (RP)",PHASE1/PHASE2,14.0,Advanced Retinitis Pigmentosa,COMPLETED,AbbVie,NON_RANDOMIZED,2020-06-01,410356.6,232.08,5257.0,,1.29,76.4,248.68967,buy,,,,False,,3.09,0.69,,1.5,VeryLow,Noise,Low,2020-06-01,AGN-151597 (Formerly RST-001) Phase I/II Trial for Advanced Retinitis Pigmentosa,AbbVie,Advanced Retinitis Pigmentosa,14.0,AGN-151597,-1.76,73.73,72.16,Low,,,,,,Low
MRK,2025-07-29,Loser,-1.7,,Clinical Data,,,NCT04740307,,PHASE2,,,,,,"A Phase 2, Multicenter, Clinical Study to Evaluate the Safety and Efficacy of MK-1308A (Coformulated MK-1308/MK-3475) in Combination With Lenvatinib (E7080/MK-7902) in First-line Therapy of Participants With Advanced Hepatocellular Carcinoma",PHASE2,116.0,Advanced Hepatocellular Carcinoma,COMPLETED,Merck Sharp & Dohme LLC,,2025-07-29,306131.6,123.82,14565.0,,1.26,81.3,127.17857,buy,,,,False,,2.22,0.77,,1.39,VeryLow,Noise,Low,2025-07-29,Safety and Efficacy of Coformulated Pembrolizumab/Quavonlimab (MK-1308A) in Combination With Lenvatinib (E7080/MK-7902) in Advanced Hepatocellular Carcinoma (MK-1308A-004),Merck Sharp & Dohme LLC,Advanced Hepatocellular Carcinoma,116.0,Pembrolizumab/Quavonlimab; Lenvatinib; Pembrolizumab,-2.75,82.53,81.13,Low,,,,,,Low
CRDL,2023-02-07,Gainer,5.12,,Clinical Data,,,NCT04588935,,PHASE2,,,,,,To Develop and Implement a Method for Medical Prevention of Cardiovascular Diseases Caused by Complex Treatment of Patients With Primary Operated Breast Cancer,PHASE2,100.0,Women With Breast Cancer,COMPLETED,"State Institution ""Republican Scientific and Practical Center"" Cardiology, Belarus",RANDOMIZED,2023-02-07,113.9,1.02,11.6,5.0,1.92,20.0,7.5023828,none,,,,False,,7.79,0.66,,3.67,VeryLow,Noise,Low,2023-02-07,Prevention of Cardiovascular Diseases Caused by Complex Treatment of Patients With Primary Operated Breast Cancer,"State Institution ""Republican Scientific and Practical Center"" Cardiology, Belarus",Women With Breast Cancer,100.0,Bisoprolol; Perindopril;,5.42,0.66,0.7,Medium,,,,,,Low
NRC,2019-12-01,Loser,-1.71,,Clinical Data,,,NCT02430480,,PHASE2,,,,,,Neoadjuvant Androgen Deprivation and Enzalutamide: Using Multiparametric MRI to Evaluate Intraprostatic Tumor Responses and Androgen Resistance Patterns in Newly Diagnosed Prostate Cancer,PHASE2,39.0,Prostate Cancer,COMPLETED,National Cancer Institute (NCI),,2019-12-01,303.8,13.41,4.1,,16.98,48.4,,none,,,,False,,2.15,0.8,,0.97,VeryLow,Noise,Low,2019-12-02,Using Multiparametric MRI to Evaluate Intraprostatic Tumor Responses and Androgen Resistance Patterns in Newly Diagnosed Prostate Cancer,National Cancer Institute (NCI),Prostate Cancer,39.0,Goserelin; Enzalutamide; mpMRI,-1.24,56.82,55.85,Low,,,,,,Low
MRK,2025-01-27,Gainer,2.5,,Clinical Data,,,NCT04704219,,PHASE2,,,,,,"A Phase 2, Single-arm, Open-label Clinical Trial of Pembrolizumab Plus Lenvatinib in Participants With First-line Advanced/Metastatic Non-clear Cell Renal Cell Carcinoma (nccRCC) (KEYNOTE-B61)",PHASE2,160.0,Renal Cell Carcinoma,COMPLETED,Merck Sharp & Dohme LLC,,2025-01-27,306131.6,123.82,14565.0,,1.26,81.3,127.17857,buy,,,,False,,2.12,1.18,,1.02,VeryLow,Noise,Low,2025-01-27,Pembrolizumab Plus Lenvatinib for First-line Advanced/Metastatic Non-clear Cell Renal Cell Carcinoma (1L nccRCC) (MK-3475-B61),Merck Sharp & Dohme LLC,Renal Cell Carcinoma,160.0,Pembrolizumab; Lenvatinib,1.99,92.09,94.39,Low,,,,,,Low
CRDF,2023-10-16,Gainer,4.5,,Clinical Data,,,NCT03414034,,PHASE2,,,,,,A Phase 2 Study of PCM-075 (Onvansertib) in Combination With Abiraterone and Prednisone in Adult Patients With Metastatic Castration-Resistant Prostate Cancer,PHASE2,72.0,Metastatic Castration-Resistant Prostate Cancer,COMPLETED,Cardiff Oncology,NON_RANDOMIZED,2023-10-16,130.7,1.94,58.3,18.0,27.4,37.3,7.75,strong_buy,,,,False,,10.94,0.41,,2.79,VeryLow,Noise,Low,2023-10-16,Onvansertib in Combination With Abiraterone and Prednisone in Adult Patients With Metastatic Castration-Resistant Prostate Cancer,Cardiff Oncology,Metastatic Castration-Resistant Prostate Cancer,72.0,Onvansertib; Abiraterone; Prednisone,9.91,1.11,1.16,Low,,,,,,Low
MRK,2023-06-06,Loser,-2.74,,Clinical Data,,,NCT04996797,,PHASE2,,,,,,"A Phase 2, Multi-Center, Double-Blind, Placebo-Controlled Study to Evaluate the Safety, Efficacy, and Pharmacokinetics of Induction Therapy With PRA023 in Subjects With Moderately to Severely Active Ulcerative Colitis",PHASE2,178.0,Ulcerative Colitis,COMPLETED,"Prometheus Biosciences, Inc., a subsidiary of Merck & Co., Inc. (Rahway, New Jersey USA)",RANDOMIZED,2023-06-06,306131.6,123.82,14565.0,,1.26,81.3,127.17857,buy,,,,False,,1.95,1.41,,0.84,VeryLow,Noise,Low,2023-06-06,A Phase 2 Safety and Efficacy Study of Tulisokibart (MK-7240/PRA023) in Subjects With Moderately to Severely Active Ulcerative Colitis (MK-7240-005),"Prometheus Biosciences, Inc., a subsidiary of Merck & Co., Inc. (Rahway, New Jersey USA)",Ulcerative Colitis,178.0,Tulisokibart; Companion Diagnostic (CDx) Testing; Placebo,-3.98,103.94,101.1,Low,,,,,,Low
IMRX,2025-04-30,Loser,-19.05,,Clinical Data,,,NCT06208124,,PHASE1/PHASE2,,,,,,A Phase 1/2a Study of IMM-6-415 in Participants With Advanced or Metastatic Malignancies Harboring RAS or RAF Oncogenic Mutations,PHASE1/PHASE2,30.0,Advanced Solid Tumor (Phase 1); Pancreas Adenocarcinoma; Non-small Cell Lung Cancer; Malignant Melanoma (Cutaneous),COMPLETED,Immuneering Corporation,,2025-04-30,322.2,4.99,227.6,54.0,20.37,50.8,17.16667,strong_buy,,,,False,,7.25,2.63,,3.12,Medium,Low,Medium,2025-04-30,A Study of IMM-6-415 in RAS/RAF Mutant Solid Tumors,Immuneering Corporation,Advanced Solid Tumor (Phase 1); Pancreas Adenocarcinoma; Non-small Cell Lung Cancer; Malignant Melanoma (Cutaneous),30.0,IMM-6-415,-12.24,1.47,1.19,High,,,,,,Medium
AZN,2023-03-30,Gainer,0.82,,Clinical Data,,,NCT04249362,,PHASE2,,,,,,"A Phase II, Open-label, Multicenter, International Study of Durvalumab Following Radiation Therapy in Patients With Stage III, Unresectable Non-Small Cell Lung Cancer Who Are Ineligible for Chemotherapy",PHASE2,102.0,Non-small Cell Lung Cancer,COMPLETED,AstraZeneca,NON_RANDOMIZED,2023-03-30,323156.6,208.45,5719.0,,0.16,26.6,164.65556,buy,,,,False,,1.54,0.53,,0.68,VeryLow,Noise,Low,2023-03-30,Study of Durvalumab Following Radiation Therapy in Patients With Stage 3 Unresectable NSCLC Ineligible for Chemotherapy,AstraZeneca,Non-small Cell Lung Cancer,102.0,Durvalumab,1.12,129.36,130.42,Low,,,,,,Low
