ticker,event_date,drug_name,nct_id,target_large_move,feat_asset_event_sequence_num,feat_asset_trial_share,feat_cash_runway_proxy,feat_company_event_sequence_num,feat_days_to_primary_completion,feat_pipeline_depth_score,feat_pivotal_proxy_score,feat_time_since_last_asset_event,feat_time_since_last_company_event,feat_active_not_recruiting_flag,feat_blinded_flag,feat_cns_flag,feat_completed_flag,feat_oncology_flag,feat_open_label_flag,feat_primary_completion_imminent_30d,feat_primary_completion_imminent_90d,feat_rare_disease_flag,feat_recent_asset_event_flag,feat_recent_company_event_flag,feat_recent_completion_flag,feat_small_trial_flag,feat_therapeutic_superclass_CNS,feat_therapeutic_superclass_Cardiovascular,feat_therapeutic_superclass_Dermatology,feat_therapeutic_superclass_Endocrine/Metabolic,feat_therapeutic_superclass_GI/Hepatology,feat_therapeutic_superclass_Immunology,feat_therapeutic_superclass_Infectious Disease,feat_therapeutic_superclass_Musculoskeletal,feat_therapeutic_superclass_Oncology,feat_therapeutic_superclass_Respiratory,feat_completion_recency_bucket_far_180_plus,feat_completion_recency_bucket_imminent_0_30,feat_completion_recency_bucket_medium_91_180,feat_completion_recency_bucket_near1_90,feat_completion_recency_bucket_past,feat_completion_recency_bucket_unknown,split
GOSS,2020-07-23,GB001,NCT03683576,0,2,0.0,0.1095,2,0.0,0.2773,0.0,14.0,14.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
CPRX,2020-07-23,Amifampridine Phosphate,NCT03781479,0,2,0.0,0.1095,3,0.0,0.2773,0.0,174.0,146.0,0.0,0,1,1.0,0,0,1.0,1.0,0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
TGTX,2020-07-23,Ublituximab,NCT03277261,0,2,0.0,0.1095,2,0.0,0.2773,0.0,113.0,113.0,0.0,0,1,1.0,0,0,1.0,1.0,0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
REGN,2020-07-24,Sarilumab,NCT04315298,0,1,0.0,0.1095,10,0.0,0.2773,0.0,155.0,63.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
VRTX,2020-07-24,ELX/TEZ/IVA,NCT04105972,0,2,0.0,0.1095,2,0.0,0.2773,0.0,42.0,42.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
NVS,2020-07-27,HCQ,NCT04358081,0,1,0.0,0.1095,56,0.0,0.2773,0.0,155.0,6.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
BMY,2020-07-27,Abatacept subcutaneous,NCT02971683,0,1,0.0,0.1095,55,0.0,0.2773,0.0,155.0,21.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
IRWD,2020-07-28,IW-3718,NCT03561883,0,1,0.0,0.1095,2,0.0,0.2773,0.0,155.0,153.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,train
LLY,2020-07-28,Olaratumab,NCT02659020,0,1,0.0,0.1095,34,0.0,0.2773,0.0,155.0,18.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2020-07-29,ZX008 (Fenfluramine Hydrochloride),NCT02682927,0,1,0.0,0.1095,124,0.0,0.2773,0.0,155.0,7.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
NRC,2020-07-30,ALVAC-HIV (vCP2438),NCT03122223,0,1,0.0,0.1095,125,0.0,0.2773,0.0,155.0,1.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
NRC,2020-07-31,BBV152A - Phase I,NCT04471519,0,1,0.0,0.1095,126,0.0,0.2773,0.0,155.0,1.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
SNY,2020-07-31,Sarilumab SAR153191,NCT04327388,0,1,0.0,0.1095,18,0.0,0.2773,0.0,155.0,23.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
RHHBY,2020-07-31,Trastuzumab Emtansine,NCT01702571,0,2,0.0,0.1095,62,0.0,0.2773,0.0,247.0,21.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
PLX,2020-08-01,Pegunigalsidase alfa,NCT03180840,0,1,0.0,0.1095,2,0.0,0.2773,0.0,155.0,228.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
RHHBY,2020-08-03,Triamcinolone,NCT03380026,0,1,0.0,0.1095,63,0.0,0.2773,0.0,155.0,3.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
CRNX,2020-08-03,Paltusotine,NCT03789656,0,2,0.0,0.1095,2,0.0,0.2773,0.0,19.0,19.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,train
TGTX,2020-08-04,Ublituximab,NCT03277248,0,3,0.0,0.1095,3,0.0,0.2773,0.0,12.0,12.0,0.0,0,1,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
EBS,2020-08-06,AV7909,NCT03877926,0,1,0.0,0.1095,2,0.0,0.2773,0.0,155.0,154.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
VRTX,2020-08-07,ELX/TEZ/IVA,NCT03691779,0,3,0.0,0.1095,3,0.0,0.2773,0.0,14.0,14.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
PFE,2020-08-10,Lorlatinib,NCT03909971,0,1,0.0,0.0953,38,0.0,0.2773,0.0,155.0,4.0,0.0,0,0,1.0,1,1,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
RHHBY,2020-08-12,Tociliuzumab,NCT04363736,0,1,0.0,0.1095,64,0.0,0.2773,0.0,155.0,9.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
KNSA,2020-08-13,mavrilimumab,NCT03827018,0,1,0.0,0.1095,2,0.0,0.2773,0.0,155.0,76.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
NRC,2020-08-13,Nilotinib,NCT03932669,0,1,0.0,0.1095,127,0.0,0.2773,0.0,155.0,13.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
NRC,2020-08-14,Cilostazol,NCT02491268,0,1,0.0,0.1095,128,0.0,0.2773,0.0,155.0,1.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
ARQT,2020-08-18,Roflumilast Foam 0.3%,NCT04091646,0,1,0.0,0.1095,1,0.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
GLPG,2020-08-18,Filgotinib,NCT03926195,0,1,0.0,1.3516,4,-4.0,0.2773,0.0,155.0,28.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,train
NRC,2020-08-19,Doravirine (DOR),NCT03332095,0,1,0.0,0.1095,129,0.0,0.2773,0.0,155.0,5.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
MRK,2020-08-20,Placebo,NCT03449147,0,2,0.0,0.1095,48,0.0,0.2773,0.0,76.0,49.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
VRTX,2020-08-20,VX-561,NCT03911713,0,1,0.0,0.1095,4,0.0,0.2773,0.0,155.0,13.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
PLX,2020-08-26,PRX-102 (pegunigalsidase alfa),NCT01981720,0,2,0.0,0.1095,3,0.0,0.2773,0.0,253.0,25.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
SNY,2020-08-26,Dupilumab,NCT02948959,0,2,0.0,0.1095,19,0.0,0.2773,0.0,194.0,26.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
ABBV,2020-08-27,Upadacitinib,NCT03738397,0,4,0.0,0.1095,30,0.0,0.2773,0.0,301.0,50.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
PFE,2020-08-28,Genotropin,NCT03831880,0,1,0.0,0.1095,39,0.0,0.2773,0.0,155.0,18.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
TBPH,2020-08-28,TD-8236,NCT04150341,0,1,0.0,0.1095,1,0.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
NRC,2020-08-31,GS-5734,NCT02818582,0,1,0.0,0.1095,131,0.0,0.2773,0.0,155.0,6.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
RHHBY,2020-08-31,Atezolizumab,NCT03434379,0,6,0.0,0.1095,65,0.0,0.2773,0.0,326.0,19.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
MRK,2020-09-01,Pembrolizumab,NCT03302234,0,18,0.0,0.1095,49,0.0,0.2773,0.0,61.0,12.0,0.0,0,0,1.0,1,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
PFE,2020-09-02,PF-04965842 100 mg,NCT03627767,0,2,0.0,0.1095,40,0.0,0.2773,0.0,250.0,5.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
BMY,2020-09-02,BMS-986165,NCT03624127,0,1,0.0,0.1095,56,0.0,0.2773,0.0,155.0,37.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
VIR,2020-09-03,VIR-2218,NCT03672188,0,1,0.0,0.1095,1,0.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,train
NVS,2020-09-07,Capmatinib,NCT03647488,0,1,0.0,0.1095,57,0.0,0.2773,0.0,155.0,42.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
BMY,2020-09-08,Ipilimumab,NCT02320058,0,1,0.0,0.1095,57,0.0,0.2773,0.0,155.0,6.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
AZN,2020-09-08,Experimental: Tezepelumab,NCT03347279,0,1,0.0,0.1095,31,0.0,0.2773,0.0,155.0,39.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
RHHBY,2020-09-10,Gantenerumab,NCT01224106,0,1,0.0,0.1095,66,0.0,0.2773,0.0,155.0,10.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
IONS,2020-09-11,Inotersen,NCT02175004,0,1,0.0,0.1095,3,0.0,0.2773,0.0,155.0,53.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
NRC,2020-09-11,Vi-DT (Multi-dose formulation),NCT04204096,0,1,0.0,0.1095,132,0.0,0.2773,0.0,155.0,11.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
CYTK,2020-09-14,Omecamtiv Mecarbil,NCT02929329,0,1,0.0,0.1095,1,0.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
BMY,2020-09-14,BMS-986036,NCT03486899,0,1,0.0,0.1095,58,0.0,0.2773,0.0,155.0,6.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,train
NVS,2020-09-15,Tropifexor (LJN452),NCT03517540,0,1,0.0,0.1095,59,0.0,0.2773,0.0,155.0,4.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,train
PFE,2020-09-15,Group B streptoccous 6-valent polysaccharide conjugate vaccine (GBS6),NCT04258995,0,1,0.0,0.1095,41,0.0,0.2773,0.0,155.0,13.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
NRC,2020-09-15,Quadratus Lumborum Block Using Bupivacaine 0.2%,NCT04133051,0,1,0.0,0.1095,133,0.0,0.2773,0.0,155.0,4.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
IMDX,2020-09-16,Exablate BBBD,NCT04440358,0,1,0.0,0.1085,1,1170.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,1,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
NVS,2020-09-16,Canakinumab,NCT04362813,0,1,0.0,0.1095,60,0.0,0.2773,0.0,155.0,1.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
PFE,2020-09-17,Tanezumab,NCT02609828,0,1,0.0,0.1095,42,0.0,0.2773,0.0,155.0,2.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
RHHBY,2020-09-18,"Atezolizumab (MPDL3280A), an engineered anti-PDL1 antibody",NCT03125902,0,3,0.0,0.0404,67,-308.0,0.2773,0.0,157.0,8.0,0.0,1,0,1.0,1,0,0.0,0.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
PVLA,2020-09-19,PTX-022,NCT03920228,1,1,0.0,0.1095,1,0.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
AXSM,2020-09-22,AXS-07,NCT04068051,0,1,0.0,0.1095,6,0.0,0.2773,0.0,155.0,99.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
NRC,2020-09-23,Carboplatin,NCT01295944,0,2,0.0,0.1095,134,0.0,0.2773,0.0,117.0,8.0,0.0,0,1,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
ARQT,2020-09-23,Roflumilast foam 0.3%,NCT04128007,0,1,0.0,0.1095,2,0.0,0.2773,0.0,155.0,36.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
NRC,2020-09-24,Durvalumab,NCT03206073,0,1,0.0,0.1095,135,0.0,0.2773,0.0,155.0,1.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,train
RYTM,2020-09-25,Setmelanotide,NCT03287960,0,2,0.0,0.1095,3,0.0,0.2773,0.0,123.0,123.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,train
AZN,2020-09-25,Tezepelumab,NCT03406078,0,1,0.0,0.1095,32,0.0,0.2773,0.0,155.0,17.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
AVXL,2020-09-30,High dose ANAVEX2-73,NCT03774459,0,1,0.0,0.1095,1,0.0,0.2773,0.0,155.0,24.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
MRK,2020-09-30,Avelumab,NCT03717155,0,1,0.0,0.1095,50,0.0,0.2773,0.0,155.0,29.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2020-10-01,Atezolizumab,NCT02921269,0,1,0.0,0.1095,136,0.0,0.2773,0.0,155.0,7.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
PTCT,2020-10-02,PTC923,NCT03519711,0,1,0.0,0.1095,1,0.0,0.2773,0.0,155.0,24.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
AZN,2020-10-02,Olaparib,NCT03402841,0,5,0.0,0.1095,33,0.0,0.2773,0.0,488.0,7.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2020-10-03,Dolutegravir,NCT03048422,0,1,0.0,0.1095,137,0.0,0.2773,0.0,155.0,2.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
NRC,2020-10-05,Unmanipulated Bone Marrow Graft with Tacrolimus/Methotrexate,NCT02345850,0,1,0.0,0.1095,138,0.0,0.2773,0.0,155.0,2.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
NVS,2020-10-05,Dabrafenib,NCT03551626,0,4,0.0,0.1095,61,0.0,0.2773,0.0,109.0,19.0,0.0,0,0,1.0,1,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
LLY,2020-10-05,Tirzepatide,NCT03954834,0,1,0.0,0.1095,35,0.0,0.2773,0.0,155.0,69.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,train
KPTI,2020-10-05,Selinexor,NCT04349098,0,2,0.0,0.1095,2,0.0,0.2773,0.0,230.0,230.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
MRK,2020-10-07,Gefapixant,NCT03696108,0,2,0.0,0.1095,51,0.0,0.2773,0.0,99.0,7.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
NVS,2020-10-07,secukinumab,NCT03031782,0,1,0.0,0.1095,62,0.0,0.2773,0.0,155.0,2.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,train
BMY,2020-10-08,BMS-986036,NCT03486912,0,2,0.0,0.1095,59,0.0,0.2773,0.0,24.0,24.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,train
NRC,2020-10-08,Plerixafor,NCT02231879,0,1,0.0,0.1095,139,0.0,0.2773,0.0,155.0,3.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
ARQT,2020-10-08,Roflumilast,NCT03764475,0,1,0.0,0.1095,3,0.0,0.2773,0.0,155.0,15.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
VRTX,2020-10-09,LUM/IVA,NCT03625466,0,1,0.0,0.1095,5,0.0,0.2773,0.0,155.0,50.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
SUPN,2020-10-10,Placebo,NCT04016779,0,1,0.0,0.1095,2,0.0,0.2773,0.0,155.0,330.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
NVS,2020-10-13,CTL019,NCT03123939,0,2,0.0,0.1095,63,0.0,0.2773,0.0,266.0,6.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
MRK,2020-10-14,Ceftolozane/Tazobactam,NCT03830333,0,2,0.0,0.1095,52,0.0,0.2773,0.0,212.0,7.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
REGN,2020-10-16,Dupilumab,NCT03682770,0,1,0.0,0.1095,11,0.0,0.2773,0.0,155.0,84.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
NVS,2020-10-17,Ruxolitinib,NCT04362137,0,1,0.0,0.1095,64,0.0,0.2773,0.0,155.0,4.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
NRC,2020-10-19,everolimus,NCT01434602,0,1,0.0,0.1095,140,0.0,0.2773,0.0,155.0,11.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
RHHBY,2020-10-20,Aflibercept,NCT03622580,0,1,0.0,0.1095,69,0.0,0.2773,0.0,155.0,15.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,train
MRK,2020-10-20,Efprezimod alfa,NCT04317040,0,1,0.0,0.1095,53,0.0,0.2773,0.0,155.0,6.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
AXSM,2020-10-23,AXS-05 (dextromethorphan and bupropion) oral tablets,NCT04039022,0,1,0.0,0.1095,7,0.0,0.2773,0.0,155.0,31.0,0.0,0,1,1.0,0,1,1.0,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
SNY,2020-10-23,INSULIN GLARGINE/LIXISENATIDE HOE901/AVE0010,NCT03767543,0,1,0.0,0.1095,22,0.0,0.2773,0.0,155.0,9.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,train
NVS,2020-10-23,Ligelizumab,NCT03437278,0,1,0.0,0.1095,65,0.0,0.2773,0.0,155.0,6.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
PTCT,2020-10-23,Ataluren,NCT03648827,0,1,0.0,0.1095,2,0.0,0.2773,0.0,155.0,21.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,train
KPTI,2020-10-28,Selinexor,NCT02606461,0,3,0.0,0.1095,3,0.0,0.2773,0.0,23.0,23.0,0.0,0,0,1.0,1,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
ABBV,2020-10-28,Placebo,NCT03706040,0,5,0.0,0.1095,31,0.0,0.2773,0.0,685.0,62.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
LLY,2020-10-29,Baricitinib,NCT03334435,0,2,0.0,0.0073,36,-38.0,0.2773,0.0,325.0,24.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,train
NVAX,2020-10-29,NanoFlu,NCT04120194,0,1,0.0,0.1095,1,0.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
