ticker,event_date,v_actual_date,event_type,move_pct,atr_pct,normalized_move,close,market_cap_m,nct_id,drug_name,indication,ct_conditions,ct_phase,ct_enrollment,ct_status,ct_sponsor,ct_official_title,ct_allocation,ct_primary_completion,catalyst_type,v_is_material,data_tier,match_type,days_offset,move_class_abs,stock_movement_atr_normalized,move_class_norm,target_large_move
ORMP,2020-03-09,2020-03-09,Loser,-10.03,9.01,1.11,3.26,136.1,NCT02653300,Oral Insulin,Non-Alcoholic Steatohepatitis (NASH); Type2 Diabetes Mellitus,Non-Alcoholic Steatohepatitis (NASH); Type2 Diabetes Mellitus,PHASE2,10,COMPLETED,"Oramed, Ltd.","An Open-Label Pilot Study to Assess the Safety, Pharmacokinetics, Pharmacodynamics and Potential of Oral Insulin to Reduce Liver Fat Content and Fibrosis in Patients With Nonalcolholic Steatohepatitis (NASH)",NA,2020-03-01,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,8,High,1.113,Noise,0
EBS,2020-03-09,2020-03-09,Loser,-10.45,6.34,1.65,52.52,434.8,NCT04067011,Ciprofloxacin 500Mg Tablet,Anthrax,Anthrax,PHASE2,210,COMPLETED,Emergent BioSolutions,A Phase 2 Drug-Vaccine Interaction Study to Examine Whether Co-administering AV7909 With Ciprofloxacin or Doxycycline Affects Antibiotic Pharmacokinetics or AV7909 Immunogenicity in Healthy Adults,RANDOMIZED,2020-03-05,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,4,High,1.648,Low,0
OCUL,2020-03-09,2020-03-09,Loser,-12.01,9.61,1.25,6.08,1946.2,NCT04050865,"Dexamethasone, 0.4mg",Allergic Conjunctivitis,Allergic Conjunctivitis,PHASE3,96,COMPLETED,"Ocular Therapeutix, Inc.","CLN-0052, A Multi-Center, Randomized, Double-Masked, Vehicle Controlled Phase 3 Study Evaluation the Efficacy and Safety of OTX-DP for the Treatment of Allergic Conjunctivitis Using a Modified Conjunctival Allergen Challenge Model (Ora-CAC®)",RANDOMIZED,2020-02-28,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,10,High,1.25,Noise,0
CPRX,2020-03-09,2020-03-09,Loser,-11.9,9.58,1.24,3.48,2836.8,NCT03995784,Coagulation Factor IX variant,Hemophilia B,Hemophilia B,PHASE2,6,COMPLETED,Catalyst Biosciences,"Phase 2b Study to Evaluate the Pharmacokinetics, Pharmacodynamics, Efficacy and Safety of a Subcutaneous Prophylaxis Treatment Regimen of CB2679d, in Adult Subjects With Hemophilia B",NON_RANDOMIZED,2020-02-28,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,10,High,1.242,Noise,0
OPK,2020-03-10,2020-03-10,Loser,-22.97,13.45,1.71,1.71,952.5,NCT03874013,MOD-4023,Growth Hormone Deficiency,Growth Hormone Deficiency,PHASE3,44,COMPLETED,"OPKO Health, Inc.","A Phase 3, Open-Label, Randomized, Multicenter, 12-month, Efficacy and Safety Study of Weekly MOD-4023 Compared to Daily Genotropin® Therapy in Japanese Pre-pubertal Children With Growth Hormone Deficiency",RANDOMIZED,2020-03-06,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,4,Extreme,1.708,Low,0
NRC,2020-03-10,2020-03-10,Gainer,3.49,,,48.01,303.8,NCT03050801,rTMS,Traumatic Brain Injury,Traumatic Brain Injury,PHASE1/PHASE2,68,COMPLETED,National Institute of Neurological Disorders and Stroke (NINDS),,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
EBS,2020-03-10,2020-03-10,Gainer,10.24,6.14,1.67,57.9,434.8,NCT04067011,Ciprofloxacin 500Mg Tablet,Anthrax,Anthrax,PHASE2,210,COMPLETED,Emergent BioSolutions,A Phase 2 Drug-Vaccine Interaction Study to Examine Whether Co-administering AV7909 With Ciprofloxacin or Doxycycline Affects Antibiotic Pharmacokinetics or AV7909 Immunogenicity in Healthy Adults,RANDOMIZED,2020-03-05,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,5,High,1.668,Low,0
NRC,2020-03-12,2020-03-12,Loser,-16.98,7.89,2.15,38.28,303.8,NCT00001277,68Ga-Dotatate,Hyperparathyroidism; Hypercalcemia; Parathyroid Neoplasm; Multiple Endocrine Neoplasia; MEN1,Hyperparathyroidism; Hypercalcemia; Parathyroid Neoplasm; Multiple Endocrine Neoplasia; MEN1,PHASE2,1553,COMPLETED,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Studies of Hyperparathyroidism and Related Disorders,NON_RANDOMIZED,2020-03-11,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,1,High,2.152,Low,0
BHC,2020-03-12,2020-03-12,Loser,-12.09,9.35,1.29,16.22,2201.5,NCT03515044,40 mg Rifaximin SSD once daily,Overt Hepatic Encephalopathy,Overt Hepatic Encephalopathy,PHASE2,71,COMPLETED,"Bausch Health Americas, Inc.","A Randomized, Double-Blind, Placebo-Controlled, Dose-Ranging, Multicenter Study to Assess the Efficacy and Safety of Rifaximin Soluble Solid Dispersion (SSD) Tablets Plus Lactulose for the Treatment of Overt Hepatic Encephalopathy (OHE)",RANDOMIZED,2020-03-12,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,0,High,1.293,Noise,0
AXSM,2020-03-12,2020-03-12,Loser,-12.04,9.67,1.25,64.78,8383.5,NCT04163185,AXS-07 (MoSEIC meloxicam and rizatriptan),Migraine,Migraine,PHASE3,302,COMPLETED,"Axsome Therapeutics, Inc.","A Randomized, Double-blind, Single-dose, Placebo-controlled Study to Assess the Efficacy and Safety of AXS-07 (Meloxicam and Rizatriptan) for the Acute Treatment of Migraine in Adults",RANDOMIZED,2020-03-16,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,4,High,1.245,Noise,0
MNKD,2020-03-12,2020-03-12,Loser,-14.55,12.29,1.18,0.94,1007.2,NCT02527265,Afrezza,Type 1 Diabetes Mellitus,Type 1 Diabetes Mellitus,PHASE2,30,COMPLETED,Mannkind Corporation,"Open-label, Single-arm, Multiple-dose Safety, Titration, and Pharmacokinetic Trial of Afrezza® in Pediatric Patients Ages 4 to 17 Years With Type 1 Diabetes Mellitus",NA,2020-03-17,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,5,High,1.184,Noise,0
OPK,2020-03-12,2020-03-12,Loser,-15.98,18.06,0.88,1.42,952.5,NCT03874013,MOD-4023,Growth Hormone Deficiency,Growth Hormone Deficiency,PHASE3,44,COMPLETED,"OPKO Health, Inc.","A Phase 3, Open-Label, Randomized, Multicenter, 12-month, Efficacy and Safety Study of Weekly MOD-4023 Compared to Daily Genotropin® Therapy in Japanese Pre-pubertal Children With Growth Hormone Deficiency",RANDOMIZED,2020-03-06,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,6,High,0.885,Noise,0
AMGN,2020-03-12,2020-03-12,Loser,-8.26,,,151.53,,NCT02910063,Blinatumomab,B-Cell Non Hodgkin Lymphoma,B-Cell Non Hodgkin Lymphoma,PHASE2/PHASE3,41,COMPLETED,Amgen,,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Medium,,,0
BHC,2020-03-13,2020-03-13,Gainer,15.91,8.55,1.86,18.8,2201.5,NCT03515044,40 mg Rifaximin SSD once daily,Overt Hepatic Encephalopathy,Overt Hepatic Encephalopathy,PHASE2,71,COMPLETED,"Bausch Health Americas, Inc.","A Randomized, Double-Blind, Placebo-Controlled, Dose-Ranging, Multicenter Study to Assess the Efficacy and Safety of Rifaximin Soluble Solid Dispersion (SSD) Tablets Plus Lactulose for the Treatment of Overt Hepatic Encephalopathy (OHE)",RANDOMIZED,2020-03-12,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,1,High,1.861,Low,0
EBS,2020-03-13,2020-03-13,Gainer,22.17,7.0,3.17,68.76,434.8,NCT04067011,Ciprofloxacin 500Mg Tablet,Anthrax,Anthrax,PHASE2,210,COMPLETED,Emergent BioSolutions,A Phase 2 Drug-Vaccine Interaction Study to Examine Whether Co-administering AV7909 With Ciprofloxacin or Doxycycline Affects Antibiotic Pharmacokinetics or AV7909 Immunogenicity in Healthy Adults,RANDOMIZED,2020-03-05,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,8,Extreme,3.167,Medium,1
OPK,2020-03-13,2020-03-13,Gainer,33.8,15.37,2.2,1.9,952.5,NCT03874013,MOD-4023,Growth Hormone Deficiency,Growth Hormone Deficiency,PHASE3,44,COMPLETED,"OPKO Health, Inc.","A Phase 3, Open-Label, Randomized, Multicenter, 12-month, Efficacy and Safety Study of Weekly MOD-4023 Compared to Daily Genotropin® Therapy in Japanese Pre-pubertal Children With Growth Hormone Deficiency",RANDOMIZED,2020-03-06,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,7,Extreme,2.199,Low,0
BHC,2020-03-16,2020-03-16,Loser,-20.43,11.85,1.72,14.96,2201.5,NCT03515044,40 mg Rifaximin SSD once daily,Overt Hepatic Encephalopathy,Overt Hepatic Encephalopathy,PHASE2,71,COMPLETED,"Bausch Health Americas, Inc.","A Randomized, Double-Blind, Placebo-Controlled, Dose-Ranging, Multicenter Study to Assess the Efficacy and Safety of Rifaximin Soluble Solid Dispersion (SSD) Tablets Plus Lactulose for the Treatment of Overt Hepatic Encephalopathy (OHE)",RANDOMIZED,2020-03-12,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,4,Extreme,1.724,Low,0
OPK,2020-03-16,2020-03-16,Loser,-10.53,18.47,0.57,1.7,952.5,NCT03874013,MOD-4023,Growth Hormone Deficiency,Growth Hormone Deficiency,PHASE3,44,COMPLETED,"OPKO Health, Inc.","A Phase 3, Open-Label, Randomized, Multicenter, 12-month, Efficacy and Safety Study of Weekly MOD-4023 Compared to Daily Genotropin® Therapy in Japanese Pre-pubertal Children With Growth Hormone Deficiency",RANDOMIZED,2020-03-06,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,10,High,0.57,Noise,0
AXSM,2020-03-16,2020-03-16,Loser,-29.88,17.98,1.66,42.94,8383.5,NCT04163185,AXS-07 (MoSEIC meloxicam and rizatriptan),Migraine,Migraine,PHASE3,302,COMPLETED,"Axsome Therapeutics, Inc.","A Randomized, Double-blind, Single-dose, Placebo-controlled Study to Assess the Efficacy and Safety of AXS-07 (Meloxicam and Rizatriptan) for the Acute Treatment of Migraine in Adults",RANDOMIZED,2020-03-16,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,0,Extreme,1.662,Low,0
MNKD,2020-03-16,2020-03-16,Loser,-11.58,14.58,0.79,0.84,1007.2,NCT02527265,Afrezza,Type 1 Diabetes Mellitus,Type 1 Diabetes Mellitus,PHASE2,30,COMPLETED,Mannkind Corporation,"Open-label, Single-arm, Multiple-dose Safety, Titration, and Pharmacokinetic Trial of Afrezza® in Pediatric Patients Ages 4 to 17 Years With Type 1 Diabetes Mellitus",NA,2020-03-17,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,1,High,0.794,Noise,0
AMGN,2020-03-16,2020-03-16,Loser,-6.64,,,156.89,,NCT03812224,Erenumab,Migraine,Migraine,PHASE3,261,COMPLETED,Amgen,,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Medium,,,0
RHHBY,2020-03-16,2020-03-16,Loser,-7.34,,,29.66,,NCT03684044,Baloxavir Marboxil,Influenza,Influenza,PHASE3,363,COMPLETED,Hoffmann-La Roche,,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Medium,,,0
NRC,2020-03-16,2020-03-16,Loser,-20.65,10.92,1.89,32.25,303.8,NCT00001277,68Ga-Dotatate,Hyperparathyroidism; Hypercalcemia; Parathyroid Neoplasm; Multiple Endocrine Neoplasia; MEN1,Hyperparathyroidism; Hypercalcemia; Parathyroid Neoplasm; Multiple Endocrine Neoplasia; MEN1,PHASE2,1553,COMPLETED,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Studies of Hyperparathyroidism and Related Disorders,NON_RANDOMIZED,2020-03-11,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,5,Extreme,1.891,Low,0
NRC,2020-03-17,2020-03-17,Gainer,14.93,10.2,1.46,37.07,303.8,NCT00001277,68Ga-Dotatate,Hyperparathyroidism; Hypercalcemia; Parathyroid Neoplasm; Multiple Endocrine Neoplasia; MEN1,Hyperparathyroidism; Hypercalcemia; Parathyroid Neoplasm; Multiple Endocrine Neoplasia; MEN1,PHASE2,1553,COMPLETED,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Studies of Hyperparathyroidism and Related Disorders,NON_RANDOMIZED,2020-03-11,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,6,High,1.464,Noise,0
MNKD,2020-03-17,2020-03-17,Gainer,25.0,12.95,1.93,1.05,1007.2,NCT02527265,Afrezza,Type 1 Diabetes Mellitus,Type 1 Diabetes Mellitus,PHASE2,30,COMPLETED,Mannkind Corporation,"Open-label, Single-arm, Multiple-dose Safety, Titration, and Pharmacokinetic Trial of Afrezza® in Pediatric Patients Ages 4 to 17 Years With Type 1 Diabetes Mellitus",NA,2020-03-17,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,0,Extreme,1.931,Low,0
LLY,2020-03-18,2020-03-18,Loser,-0.08,,,133.59,,NCT03338010,LY2963016,Type 2 Diabetes,Type 2 Diabetes,PHASE3,536,COMPLETED,Eli Lilly and Company,,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
BHC,2020-03-18,2020-03-18,Loser,-11.76,14.42,0.82,12.98,2201.5,NCT03664739,IDP-120 Gel,Acne Vulgaris,Acne Vulgaris,PHASE3,608,COMPLETED,"Bausch Health Americas, Inc.","A Phase 3, Multi-Center, Randomized, Double-Blind, Vehicle-Controlled, 2 Arm, Parallel Group Study Comparing the Safety and Efficacy of IDP-120 Gel and IDP-120 Vehicle Gel in the Treatment of Acne Vulgaris",RANDOMIZED,2020-03-23,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,5,High,0.816,Noise,0
NRC,2020-03-18,2020-03-18,Loser,-16.54,13.12,1.26,30.94,303.8,NCT00001277,68Ga-Dotatate,Hyperparathyroidism; Hypercalcemia; Parathyroid Neoplasm; Multiple Endocrine Neoplasia; MEN1,Hyperparathyroidism; Hypercalcemia; Parathyroid Neoplasm; Multiple Endocrine Neoplasia; MEN1,PHASE2,1553,COMPLETED,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Studies of Hyperparathyroidism and Related Disorders,NON_RANDOMIZED,2020-03-11,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,7,High,1.261,Noise,0
NRC,2020-03-19,2020-03-19,Gainer,19.31,12.12,1.59,36.91,303.8,NCT01989546,BMN 673,Advanced Ovarian Cancer; Primary Peritoneal Cancer; Advanced Breast Cancer; Advanced Solid Tumors,Advanced Ovarian Cancer; Primary Peritoneal Cancer; Advanced Breast Cancer; Advanced Solid Tumors,PHASE1/PHASE2,9,COMPLETED,National Cancer Institute (NCI),"Pilot Trial of BMN 673, an Oral PARP Inhibitor, in Patients With Advanced Solid Tumors and Deleterious BRCA Mutations",NA,2020-03-26,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,7,High,1.593,Low,0
AXSM,2020-03-19,2020-03-19,Gainer,12.79,18.14,0.71,46.47,8383.5,NCT02741791,AXS-05,Treatment Resistant Major Depressive Disorder,Treatment Resistant Major Depressive Disorder,PHASE3,312,COMPLETED,"Axsome Therapeutics, Inc.","STRIDE-1: A Randomized, Double-blind, Active-controlled Trial to Assess the Efficacy and Safety of AXS-05 Administered Orally to Subjects With Treatment Resistant Major Depressive Disorder",RANDOMIZED,2020-03-20,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,1,High,0.705,Noise,0
MNKD,2020-03-19,2020-03-19,Gainer,10.1,12.94,0.78,1.09,1007.2,NCT02527265,Afrezza,Type 1 Diabetes Mellitus,Type 1 Diabetes Mellitus,PHASE2,30,COMPLETED,Mannkind Corporation,"Open-label, Single-arm, Multiple-dose Safety, Titration, and Pharmacokinetic Trial of Afrezza® in Pediatric Patients Ages 4 to 17 Years With Type 1 Diabetes Mellitus",NA,2020-03-17,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,2,High,0.781,Noise,0
AXSM,2020-03-20,2020-03-20,Gainer,17.06,16.61,1.03,54.4,8383.5,NCT02741791,AXS-05,Treatment Resistant Major Depressive Disorder,Treatment Resistant Major Depressive Disorder,PHASE3,312,COMPLETED,"Axsome Therapeutics, Inc.","STRIDE-1: A Randomized, Double-blind, Active-controlled Trial to Assess the Efficacy and Safety of AXS-05 Administered Orally to Subjects With Treatment Resistant Major Depressive Disorder",RANDOMIZED,2020-03-20,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,0,High,1.027,Noise,0
AXSM,2020-03-23,2020-03-23,Gainer,17.48,14.81,1.18,63.91,8383.5,NCT02741791,AXS-05,Treatment Resistant Major Depressive Disorder,Treatment Resistant Major Depressive Disorder,PHASE3,312,COMPLETED,"Axsome Therapeutics, Inc.","STRIDE-1: A Randomized, Double-blind, Active-controlled Trial to Assess the Efficacy and Safety of AXS-05 Administered Orally to Subjects With Treatment Resistant Major Depressive Disorder",RANDOMIZED,2020-03-20,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,3,High,1.18,Noise,0
TGTX,2020-03-24,2020-03-24,Gainer,26.17,14.23,1.84,10.22,4777.1,NCT02301156,Ublituximab,Chronic Lymphocytic Leukemia,Chronic Lymphocytic Leukemia,PHASE3,126,COMPLETED,"TG Therapeutics, Inc.","A Phase 3, Randomized, Study to Assess the Efficacy and Safety of Ublituximab in Combination With Ibrutinib Compared to Ibrutinib Alone, in Patients With Previously Treated High-Risk Chronic Lymphocytic Leukemia (CLL)",RANDOMIZED,2020-04-01,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,8,Extreme,1.839,Low,0
BHC,2020-03-24,2020-03-24,Gainer,12.36,13.82,0.89,14.91,2201.5,NCT03664739,IDP-120 Gel,Acne Vulgaris,Acne Vulgaris,PHASE3,608,COMPLETED,"Bausch Health Americas, Inc.","A Phase 3, Multi-Center, Randomized, Double-Blind, Vehicle-Controlled, 2 Arm, Parallel Group Study Comparing the Safety and Efficacy of IDP-120 Gel and IDP-120 Vehicle Gel in the Treatment of Acne Vulgaris",RANDOMIZED,2020-03-23,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,1,High,0.894,Noise,0
XERS,2020-03-24,2020-03-24,Gainer,19.76,20.2,0.98,2.0,1015.5,NCT03841526,Glucagon RTU Injection With Insulin Pump Reduction,Hypoglycemia,Hypoglycemia,PHASE2,48,COMPLETED,Xeris Pharmaceuticals,Phase 2 Randomized Placebo-Controlled Double-Blind Parallel Study to Evaluate Glucagon RTU (Glucagon Injection) Compared to Standard of Care for Prevention of Exercise-Induced Hypoglycemia During Regular Aerobic Exercise in Adults With T1D,RANDOMIZED,2020-04-02,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,9,High,0.978,Noise,0
NRC,2020-03-24,2020-03-24,Gainer,11.57,13.02,0.89,40.05,303.8,NCT01989546,BMN 673,Advanced Ovarian Cancer; Primary Peritoneal Cancer; Advanced Breast Cancer; Advanced Solid Tumors,Advanced Ovarian Cancer; Primary Peritoneal Cancer; Advanced Breast Cancer; Advanced Solid Tumors,PHASE1/PHASE2,9,COMPLETED,National Cancer Institute (NCI),"Pilot Trial of BMN 673, an Oral PARP Inhibitor, in Patients With Advanced Solid Tumors and Deleterious BRCA Mutations",NA,2020-03-26,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,2,High,0.889,Noise,0
ABBV,2020-03-26,2020-03-26,Gainer,8.72,,,57.88,,NCT03682705,Elsubrutinib,Rheumatoid Arthritis (RA),Rheumatoid Arthritis (RA),PHASE2,242,COMPLETED,AbbVie,,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Medium,,,0
XERS,2020-03-26,2020-03-26,Gainer,21.28,17.61,1.21,2.28,1015.5,NCT03841526,Glucagon RTU Injection With Insulin Pump Reduction,Hypoglycemia,Hypoglycemia,PHASE2,48,COMPLETED,Xeris Pharmaceuticals,Phase 2 Randomized Placebo-Controlled Double-Blind Parallel Study to Evaluate Glucagon RTU (Glucagon Injection) Compared to Standard of Care for Prevention of Exercise-Induced Hypoglycemia During Regular Aerobic Exercise in Adults With T1D,RANDOMIZED,2020-04-02,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,7,Extreme,1.208,Noise,0
XERS,2020-03-27,2020-03-27,Loser,-10.09,19.61,0.51,2.05,1015.5,NCT03841526,Glucagon RTU Injection With Insulin Pump Reduction,Hypoglycemia,Hypoglycemia,PHASE2,48,COMPLETED,Xeris Pharmaceuticals,Phase 2 Randomized Placebo-Controlled Double-Blind Parallel Study to Evaluate Glucagon RTU (Glucagon Injection) Compared to Standard of Care for Prevention of Exercise-Induced Hypoglycemia During Regular Aerobic Exercise in Adults With T1D,RANDOMIZED,2020-04-02,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,6,High,0.515,Noise,0
XERS,2020-03-31,2020-03-31,Loser,-10.14,20.33,0.5,1.95,1015.5,NCT03841526,Glucagon RTU Injection With Insulin Pump Reduction,Hypoglycemia,Hypoglycemia,PHASE2,48,COMPLETED,Xeris Pharmaceuticals,Phase 2 Randomized Placebo-Controlled Double-Blind Parallel Study to Evaluate Glucagon RTU (Glucagon Injection) Compared to Standard of Care for Prevention of Exercise-Induced Hypoglycemia During Regular Aerobic Exercise in Adults With T1D,RANDOMIZED,2020-04-02,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,2,High,0.499,Noise,0
NRC,2020-03-31,2020-03-31,Gainer,1.45,,,40.39,303.8,NCT04119011,Probiotic,Primary Dysmenorrhea,Primary Dysmenorrhea,PHASE1/PHASE2,72,COMPLETED,National University of Malaysia,,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
BHC,2020-04-01,2020-04-01,Loser,-11.29,15.66,0.72,13.75,2201.5,NCT03664739,IDP-120 Gel,Acne Vulgaris,Acne Vulgaris,PHASE3,608,COMPLETED,"Bausch Health Americas, Inc.","A Phase 3, Multi-Center, Randomized, Double-Blind, Vehicle-Controlled, 2 Arm, Parallel Group Study Comparing the Safety and Efficacy of IDP-120 Gel and IDP-120 Vehicle Gel in the Treatment of Acne Vulgaris",RANDOMIZED,2020-03-23,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,9,High,0.721,Noise,0
DTIL,2020-04-01,2020-04-01,Loser,-12.6,16.12,0.78,158.1,101.1,NCT04167475,Probiotic capsule,Subjective Sleep Quality; Objective Sleep Quality,Subjective Sleep Quality; Objective Sleep Quality,PHASE2,89,COMPLETED,PrecisionBiotics Group Ltd.,"A Randomised, Double-blinded, Placebo-controlled, Parallel-group, Pilot Study to Assess the Effectiveness of the B. Longum 1714™ Strain on Subjective and Objective Sleep Quality in Healthy Men and Women",RANDOMIZED,2020-04-03,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,2,High,0.782,Noise,0
SAVA,2020-04-02,2020-04-02,Gainer,14.49,15.07,0.96,4.82,110.1,NCT04079803,Placebo oral tablet,Alzheimer Disease,Alzheimer Disease,PHASE2,64,COMPLETED,"Cassava Sciences, Inc.","A Phase 2b, Randomized, Double-blind, Placebo-controlled, Multiple Dose, Biomarker and Safety Study of PTI-125 in Mild-to-moderate Alzheimer's Disease Patients",RANDOMIZED,2020-03-31,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,2,High,0.962,Noise,0
XERS,2020-04-02,2020-04-02,Loser,-11.36,25.54,0.44,1.56,1015.5,NCT03841526,Glucagon RTU Injection With Insulin Pump Reduction,Hypoglycemia,Hypoglycemia,PHASE2,48,COMPLETED,Xeris Pharmaceuticals,Phase 2 Randomized Placebo-Controlled Double-Blind Parallel Study to Evaluate Glucagon RTU (Glucagon Injection) Compared to Standard of Care for Prevention of Exercise-Induced Hypoglycemia During Regular Aerobic Exercise in Adults With T1D,RANDOMIZED,2020-04-02,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,0,High,0.445,Noise,0
RHHBY,2020-04-03,2020-04-03,Loser,-1.27,,,33.7,,NCT03197935,"Atezolizumab (MPDL3280A), an engineered anti-PDL1 antibody",Triple-negative Breast Cancer,Triple-negative Breast Cancer,PHASE3,333,COMPLETED,Hoffmann-La Roche,,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
DTIL,2020-04-03,2020-04-03,Loser,-15.88,18.29,0.87,139.8,101.1,NCT04167475,Probiotic capsule,Subjective Sleep Quality; Objective Sleep Quality,Subjective Sleep Quality; Objective Sleep Quality,PHASE2,89,COMPLETED,PrecisionBiotics Group Ltd.,"A Randomised, Double-blinded, Placebo-controlled, Parallel-group, Pilot Study to Assess the Effectiveness of the B. Longum 1714™ Strain on Subjective and Objective Sleep Quality in Healthy Men and Women",RANDOMIZED,2020-04-03,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,0,High,0.868,Noise,0
DTIL,2020-04-06,2020-04-06,Gainer,21.67,15.4,1.41,170.1,101.1,NCT04167475,Probiotic capsule,Subjective Sleep Quality; Objective Sleep Quality,Subjective Sleep Quality; Objective Sleep Quality,PHASE2,89,COMPLETED,PrecisionBiotics Group Ltd.,"A Randomised, Double-blinded, Placebo-controlled, Parallel-group, Pilot Study to Assess the Effectiveness of the B. Longum 1714™ Strain on Subjective and Objective Sleep Quality in Healthy Men and Women",RANDOMIZED,2020-04-03,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,3,Extreme,1.407,Noise,0
