ticker,event_date,move_pct,atr_pct,normalized_move,event_type,market_cap_m,match_type,catalyst_type
BCRX,2021-03-22,-10.88,9.56,1.14,Loser,2190.7,unmatched,
TECX,2020-04-06,10.88,16.54,0.66,Gainer,438.9,unmatched,
SNDX,2020-09-21,-10.88,5.28,2.06,Loser,1886.9,unmatched,
EYPT,2019-06-11,10.88,6.56,1.66,Gainer,1453.7,unmatched,
GALT,2019-09-06,10.88,6.66,1.63,Gainer,192.1,unmatched,
DTIL,2022-03-09,10.88,7.94,1.37,Gainer,101.1,unmatched,
KZIA,2022-09-13,-10.88,12.14,0.9,Loser,95.8,unmatched,
BYSI,2021-08-10,-10.88,10.04,1.08,Loser,55.5,unmatched,
HRTX,2021-05-14,-10.88,8.26,1.32,Loser,218.2,unmatched,
MDGL,2018-03-13,-10.88,6.15,1.77,Loser,9811.3,unmatched,
DWTX,2022-08-17,-10.88,8.56,1.27,Loser,91.4,unmatched,
CRBP,2021-02-10,10.88,10.74,1.01,Gainer,150.4,unmatched,
ORMP,2021-11-08,10.88,5.82,1.87,Gainer,136.1,unmatched,
NUVL,2021-12-02,10.88,13.16,0.83,Gainer,7917.2,unmatched,
CMPS,2020-11-05,10.88,8.55,1.27,Gainer,783.3,unmatched,
NERV,2021-09-24,10.87,6.35,1.71,Gainer,285.6,unmatched,
IMNM,2021-05-10,-10.87,12.16,0.89,Loser,2411.9,unmatched,
ACHV,2020-06-11,-10.87,9.02,1.2,Loser,242.7,unmatched,
TLSA,2022-03-07,-10.87,10.55,1.03,Loser,184.5,unmatched,
RCUS,2019-04-17,-10.87,6.28,1.73,Loser,2520.4,unmatched,
SLDB,2018-06-18,10.87,5.8,1.87,Gainer,483.8,unmatched,
CRDF,2018-03-14,-10.87,11.22,0.97,Loser,130.7,unmatched,
CLLS,2020-06-19,10.87,6.44,1.69,Gainer,390.3,unmatched,
PHAT,2020-03-11,-10.87,12.9,0.84,Loser,979.8,unmatched,
BLFS,2022-09-16,-10.87,6.09,1.79,Loser,1165.2,unmatched,
ARDX,2022-08-03,10.87,7.75,1.4,Gainer,1591.5,unmatched,
PLX,2019-03-25,-10.87,9.27,1.17,Loser,231.6,unmatched,
INKT,2021-11-24,10.87,15.52,0.7,Gainer,51.4,unmatched,
CNTA,2022-02-11,-10.87,7.15,1.52,Loser,3970.4,unmatched,
AMRN,2019-11-20,-10.87,6.43,1.69,Loser,286.9,unmatched,
ARMP,2018-09-24,10.87,6.76,1.61,Gainer,391.7,unmatched,
EYPT,2020-10-26,-10.87,9.27,1.17,Loser,1453.7,unmatched,
RNAC,2022-07-07,10.87,9.71,1.12,Gainer,197.4,unmatched,
QDEL,2020-09-18,10.87,8.97,1.21,Gainer,1544.8,unmatched,
TXG,2022-01-18,-10.87,8.84,1.23,Loser,2944.7,unmatched,
BNTC,2019-07-26,-10.87,6.52,1.67,Loser,373.4,unmatched,
IMMP,2019-01-02,10.87,7.77,1.4,Gainer,412.1,unmatched,
TENX,2018-08-15,-10.87,6.22,1.75,Loser,74.9,unmatched,
VTYX,2022-05-02,10.87,9.59,1.13,Gainer,1002.3,unmatched,
ACRS,2021-11-02,-10.87,5.52,1.97,Loser,311.0,unmatched,
RLMD,2019-10-22,-10.87,12.82,0.85,Loser,334.4,unmatched,
CLDX,2019-03-08,10.87,16.03,0.68,Gainer,1999.5,unmatched,
SGMO,2018-08-09,10.87,5.3,2.05,Gainer,160.7,unmatched,
RZLT,2020-06-15,-10.87,14.72,0.74,Loser,307.2,unmatched,
AVTX,2020-07-21,10.87,4.98,2.18,Gainer,324.0,unmatched,
AGEN,2022-06-29,10.87,8.48,1.28,Gainer,120.4,unmatched,
GLSI,2021-04-21,10.87,17.89,0.61,Gainer,384.0,unmatched,
BNTC,2019-09-18,-10.87,10.48,1.04,Loser,373.4,unmatched,
OCGN,2021-04-15,-10.87,12.83,0.85,Loser,595.7,unmatched,
FBRX,2018-10-09,10.87,7.91,1.37,Gainer,378.6,unmatched,
NVAX,2021-08-16,-10.87,9.61,1.13,Loser,1647.7,unmatched,
ANNX,2021-03-29,-10.87,12.55,0.87,Loser,834.7,unmatched,
ZLAB,2022-08-05,10.87,6.47,1.68,Gainer,2154.0,unmatched,
ZYME,2019-03-07,10.87,4.09,2.66,Gainer,1773.5,unmatched,
STOK,2019-07-23,10.87,8.59,1.27,Gainer,2079.6,unmatched,
PYPD,2021-02-23,-10.87,8.56,1.27,Loser,77.4,unmatched,
NVAX,2020-06-03,-10.86,14.91,0.73,Loser,1647.7,unmatched,
FBRX,2018-09-10,10.86,5.67,1.91,Gainer,378.6,unmatched,
NGNE,2020-06-19,10.86,7.9,1.38,Gainer,363.9,unmatched,
NVAX,2021-03-03,-10.86,14.45,0.75,Loser,1647.7,unmatched,
NVAX,2020-09-25,10.86,9.35,1.16,Gainer,1647.7,unmatched,
CDNA,2020-04-01,-10.86,13.41,0.81,Loser,998.5,unmatched,
IXHL,2022-07-21,10.86,8.03,1.35,Gainer,50.6,unmatched,
PRTA,2021-03-31,10.86,8.26,1.32,Gainer,466.7,unmatched,
AGL,2022-03-09,10.86,6.8,1.6,Gainer,244.3,unmatched,
MSLE,2022-10-04,-10.86,6.66,1.63,Loser,256.9,unmatched,
DNTH,2022-08-24,10.86,9.2,1.18,Gainer,2385.5,unmatched,
CADL,2022-05-25,10.86,9.56,1.14,Gainer,288.2,unmatched,
TIL,2022-03-04,-10.86,12.87,0.84,Loser,60.4,unmatched,
IDYA,2020-04-08,10.86,15.05,0.72,Gainer,2827.6,unmatched,
ACRS,2020-07-20,10.86,9.16,1.19,Gainer,311.0,unmatched,
CCCC,2022-12-27,-10.86,11.93,0.91,Loser,261.7,unmatched,
IMA,2022-01-27,-10.86,11.78,0.92,Loser,75.1,unmatched,
OCUL,2020-07-15,10.86,5.93,1.83,Gainer,1946.2,unmatched,
ALXO,2022-04-14,-10.86,8.69,1.25,Loser,276.8,unmatched,
TCRX,2021-10-19,10.86,9.07,1.2,Gainer,60.2,unmatched,
RPID,2022-06-16,-10.86,17.84,0.61,Loser,191.9,unmatched,
DTIL,2022-04-18,-10.86,9.98,1.09,Loser,101.1,unmatched,
REPL,2019-05-01,-10.85,11.12,0.98,Loser,631.7,unmatched,
DWTX,2022-01-03,10.85,7.92,1.37,Gainer,91.4,unmatched,
FBRX,2020-02-19,-10.85,9.95,1.09,Loser,378.6,unmatched,
BHC,2018-01-24,-10.85,,,Loser,2201.5,unmatched,
SLS,2022-04-21,-10.85,15.16,0.72,Loser,839.5,unmatched,
PLX,2021-02-10,-10.85,6.75,1.61,Loser,231.6,unmatched,
RNAC,2019-05-03,10.85,10.19,1.06,Gainer,197.4,unmatched,
ZNTL,2020-05-01,-10.85,,,Loser,154.8,unmatched,
DMAC,2018-02-28,10.85,9.91,1.09,Gainer,414.0,unmatched,
ACET,2022-12-19,-10.85,17.55,0.62,Loser,69.6,unmatched,
CPIX,2021-12-16,-10.85,21.0,0.52,Loser,73.6,unmatched,
ENTX,2020-04-24,10.85,11.36,0.95,Gainer,63.7,unmatched,
FHTX,2022-03-11,10.85,8.03,1.35,Gainer,332.7,unmatched,
BLTE,2022-09-06,10.85,8.78,1.24,Gainer,7139.0,unmatched,
NUVL,2022-02-09,10.85,7.93,1.37,Gainer,7917.2,unmatched,
BEAM,2020-03-19,10.85,13.44,0.81,Gainer,2888.0,unmatched,
ACET,2022-03-22,10.85,7.18,1.51,Gainer,69.6,unmatched,
MDXG,2018-07-26,10.85,11.74,0.92,Gainer,724.2,unmatched,
ADAG,2021-05-11,10.85,8.35,1.3,Gainer,139.5,unmatched,
LXRX,2020-04-30,-10.85,10.87,1.0,Loser,614.3,unmatched,
DMAC,2021-02-17,10.85,7.59,1.43,Gainer,414.0,unmatched,
TSHA,2022-01-27,-10.85,12.11,0.9,Loser,1240.9,unmatched,
MYGN,2019-11-06,10.85,7.97,1.36,Gainer,429.7,unmatched,
MDXG,2022-12-19,-10.85,6.77,1.6,Loser,724.2,unmatched,
XOMA,2022-06-14,-10.85,8.45,1.28,Loser,316.1,unmatched,
BHVN,2022-10-28,10.85,12.24,0.89,Gainer,1528.6,unmatched,
TMDX,2019-11-06,-10.85,7.18,1.51,Loser,4964.2,unmatched,
AMRX,2022-11-07,10.85,6.08,1.78,Gainer,4341.4,unmatched,
VKTX,2022-12-28,10.85,6.57,1.65,Gainer,3910.4,unmatched,
IFRX,2020-09-15,10.85,6.35,1.71,Gainer,62.3,unmatched,
NKTX,2022-04-12,-10.85,10.38,1.05,Loser,191.8,unmatched,
CRNX,2018-11-13,10.85,6.66,1.63,Gainer,4213.2,unmatched,
KLRS,2021-12-13,-10.85,8.62,1.26,Loser,195.6,unmatched,
LEGN,2022-07-27,10.85,6.0,1.81,Gainer,3509.1,unmatched,
IMDX,2022-03-14,-10.85,10.6,1.02,Loser,172.4,unmatched,
FBIO,2018-10-17,-10.85,9.96,1.09,Loser,106.1,unmatched,
ACRS,2018-08-28,10.85,5.93,1.83,Gainer,311.0,unmatched,
ELDN,2019-10-14,-10.85,12.61,0.86,Loser,208.6,unmatched,
LAB,2018-02-15,10.85,5.33,2.04,Gainer,434.6,unmatched,
TLSA,2019-10-17,10.84,15.24,0.71,Gainer,184.5,unmatched,
KALA,2022-03-25,10.84,13.35,0.81,Gainer,346.3,unmatched,
VERA,2022-01-07,-10.84,15.1,0.72,Loser,2895.6,unmatched,
EDIT,2022-09-07,10.84,7.2,1.51,Gainer,214.8,unmatched,
BCYC,2021-01-19,10.84,4.93,2.2,Gainer,397.5,unmatched,
IFRX,2021-03-29,-10.84,8.92,1.21,Loser,62.3,unmatched,
TVTX,2020-03-24,10.84,11.47,0.95,Gainer,2665.4,unmatched,
VCEL,2018-12-26,10.84,6.58,1.65,Gainer,1804.5,unmatched,
SANA,2021-11-22,-10.84,6.36,1.71,Loser,1121.4,unmatched,
CLYM,2022-10-13,-10.84,10.34,1.05,Loser,487.5,unmatched,
ZNTL,2022-05-27,10.84,11.21,0.97,Gainer,154.8,unmatched,
TRDA,2022-06-08,10.84,9.61,1.13,Gainer,456.0,unmatched,
TCRX,2022-05-16,10.84,8.59,1.26,Gainer,60.2,unmatched,
DNA,2022-10-25,10.84,10.79,1.01,Gainer,409.0,unmatched,
CRDF,2020-03-18,-10.84,21.28,0.51,Loser,130.7,unmatched,
KZIA,2019-02-21,10.84,10.64,1.02,Gainer,95.8,unmatched,
NRXP,2022-08-11,10.84,10.93,0.99,Gainer,55.1,unmatched,
PACB,2021-04-30,-10.84,7.85,1.38,Loser,507.2,unmatched,
JANX,2022-12-19,-10.84,8.29,1.31,Loser,818.6,unmatched,
GHRS,2022-12-28,-10.84,12.68,0.85,Loser,921.1,unmatched,
ACET,2019-07-29,10.84,7.08,1.53,Gainer,69.6,unmatched,
AVXL,2022-05-13,10.84,8.46,1.28,Gainer,410.5,unmatched,
KMDA,2020-05-26,-10.84,5.91,1.83,Loser,501.8,unmatched,
TNXP,2018-09-13,-10.84,15.61,0.69,Loser,178.6,unmatched,
NVAX,2020-09-14,10.84,11.17,0.97,Gainer,1647.7,unmatched,
IMA,2021-04-19,10.84,,,Gainer,75.1,unmatched,
IPSC,2022-01-18,-10.84,12.56,0.86,Loser,202.8,unmatched,
SVRA,2021-03-09,10.84,10.57,1.03,Gainer,1224.9,unmatched,
MESO,2020-06-23,-10.84,6.89,1.57,Loser,2103.1,unmatched,
GERN,2018-10-16,10.84,25.6,0.42,Gainer,1072.4,unmatched,
MRVI,2022-01-04,-10.84,5.68,1.91,Loser,1304.4,unmatched,
MCRB,2021-03-11,10.84,10.06,1.08,Gainer,79.1,unmatched,
MSLE,2018-09-27,-10.84,7.16,1.51,Loser,256.9,unmatched,
APLS,2021-11-09,10.83,4.31,2.51,Gainer,2679.3,unmatched,
ENTX,2019-12-26,-10.83,12.8,0.85,Loser,63.7,unmatched,
DTIL,2022-07-08,10.83,10.84,1.0,Gainer,101.1,unmatched,
XENE,2018-05-15,10.83,5.47,1.98,Gainer,3340.6,unmatched,
CNTA,2022-07-11,-10.83,9.03,1.2,Loser,3970.4,unmatched,
PHAT,2020-05-08,-10.83,11.26,0.96,Loser,979.8,unmatched,
GRCE,2018-10-02,-10.83,10.18,1.06,Loser,66.4,unmatched,
CLLS,2022-05-17,10.83,7.79,1.39,Gainer,390.3,unmatched,
FBIO,2020-03-13,10.83,17.33,0.63,Gainer,106.1,unmatched,
QTTB,2022-05-13,-10.83,13.12,0.83,Loser,56.1,unmatched,
TENX,2018-12-24,-10.83,47.8,0.23,Loser,74.9,unmatched,
GERN,2018-03-15,10.83,5.2,2.08,Gainer,1072.4,unmatched,
XOMA,2018-02-27,10.83,7.32,1.48,Gainer,316.1,unmatched,
FULC,2019-11-22,10.83,7.14,1.52,Gainer,558.1,unmatched,
RAPT,2022-05-05,-10.83,11.99,0.9,Loser,1679.1,unmatched,
CELC,2020-05-27,10.83,8.38,1.29,Gainer,5169.0,unmatched,
AVTX,2022-11-01,10.83,4.56,2.38,Gainer,324.0,unmatched,
TMDX,2020-03-09,-10.83,8.72,1.24,Loser,4964.2,unmatched,
BYSI,2022-04-04,10.83,8.0,1.35,Gainer,55.5,unmatched,
CNTX,2022-04-04,10.83,6.92,1.57,Gainer,206.7,unmatched,
DNTH,2020-01-13,-10.83,7.51,1.44,Loser,2385.5,unmatched,
MESO,2020-09-28,10.83,4.93,2.2,Gainer,2103.1,unmatched,
VANI,2020-11-30,-10.83,7.32,1.48,Loser,99.9,unmatched,
EDIT,2020-03-24,10.83,11.57,0.94,Gainer,214.8,unmatched,
BHC,2021-08-03,-10.83,3.57,3.03,Loser,2201.5,unmatched,
KZIA,2020-05-29,10.83,7.23,1.5,Gainer,95.8,unmatched,
NVAX,2019-09-17,-10.83,7.1,1.52,Loser,1647.7,unmatched,
XTNT,2020-06-04,10.83,19.77,0.55,Gainer,79.8,unmatched,
WHWK,2022-05-13,10.83,8.62,1.26,Gainer,165.4,unmatched,
RLMD,2018-10-29,-10.83,7.14,1.52,Loser,334.4,unmatched,
RLMD,2018-08-01,-10.83,11.07,0.98,Loser,334.4,unmatched,
TNGX,2022-05-17,10.83,8.99,1.2,Gainer,1500.3,unmatched,
BNTC,2020-08-10,10.83,7.18,1.51,Gainer,373.4,unmatched,
OCGN,2020-01-15,10.83,11.47,0.94,Gainer,595.7,unmatched,
TNXP,2021-02-04,10.83,10.71,1.01,Gainer,178.6,unmatched,
FBRX,2021-05-18,10.83,7.17,1.51,Gainer,378.6,unmatched,
FBRX,2020-06-18,-10.83,19.4,0.56,Loser,378.6,unmatched,
AQST,2019-11-11,10.83,7.45,1.45,Gainer,488.0,unmatched,
SLNO,2018-06-26,-10.83,8.54,1.27,Loser,2098.5,unmatched,
RIGL,2018-12-21,-10.83,7.94,1.36,Loser,630.6,unmatched,
NAUT,2021-02-23,-10.83,13.32,0.81,Loser,305.7,unmatched,
ANVS,2022-05-27,10.83,8.82,1.23,Gainer,71.0,unmatched,
SAVA,2019-02-05,-10.83,8.78,1.23,Loser,110.1,unmatched,
SLGL,2021-03-12,10.82,5.0,2.16,Gainer,255.4,unmatched,
CLDX,2019-02-13,10.82,24.09,0.45,Gainer,1999.5,unmatched,
TYRA,2022-06-28,10.82,13.53,0.8,Gainer,1777.8,unmatched,
IBRX,2022-05-12,10.82,14.51,0.75,Gainer,9633.0,unmatched,
PLX,2021-02-09,10.82,4.92,2.2,Gainer,231.6,unmatched,
XERS,2020-08-31,10.82,11.21,0.97,Gainer,1015.5,unmatched,
CRNX,2018-09-06,10.82,7.87,1.38,Gainer,4213.2,unmatched,
ORIC,2022-04-07,-10.82,15.06,0.72,Loser,1309.9,unmatched,
CGEN,2022-05-11,-10.82,11.3,0.96,Loser,170.4,unmatched,
PVLA,2021-12-09,-10.82,6.53,1.66,Loser,1598.2,unmatched,
XOMA,2020-06-12,10.82,7.32,1.48,Gainer,316.1,unmatched,
ERAS,2021-09-08,-10.82,6.84,1.58,Loser,4229.0,unmatched,
CLDX,2022-08-04,10.82,5.62,1.93,Gainer,1999.5,unmatched,
PBYI,2020-11-20,10.82,5.66,1.91,Gainer,287.2,unmatched,
NVAX,2021-04-13,10.82,8.65,1.25,Gainer,1647.7,unmatched,
PRTC,2022-05-03,10.82,8.41,1.29,Gainer,405.3,unmatched,
ALT,2022-11-08,-10.82,7.72,1.4,Loser,539.7,unmatched,
LYEL,2022-06-02,10.82,9.97,1.09,Gainer,509.9,unmatched,
PLRX,2020-11-27,10.82,6.25,1.73,Gainer,79.9,unmatched,
DWTX,2021-04-05,10.82,7.14,1.52,Gainer,91.4,unmatched,
ACLX,2022-03-01,-10.82,,,Loser,6579.7,unmatched,
CRDF,2020-08-21,10.82,8.28,1.31,Gainer,130.7,unmatched,
IMRX,2022-09-12,10.82,8.57,1.26,Gainer,322.2,unmatched,
TVTX,2022-10-14,-10.82,6.45,1.68,Loser,2665.4,unmatched,
ALT,2019-12-03,10.82,4.41,2.46,Gainer,539.7,unmatched,
GANX,2022-01-27,-10.82,9.61,1.13,Loser,100.4,unmatched,
VRDN,2020-04-29,-10.82,12.14,0.89,Loser,2804.1,unmatched,
FATE,2022-08-26,-10.82,9.97,1.09,Loser,170.7,unmatched,
TRVI,2022-02-25,10.82,13.32,0.81,Gainer,1528.5,unmatched,
KYMR,2022-08-16,-10.82,8.22,1.32,Loser,7307.9,unmatched,
IRWD,2020-03-18,-10.81,9.76,1.11,Loser,556.4,unmatched,
ANVS,2021-09-29,-10.81,8.77,1.23,Loser,71.0,unmatched,
ENLV,2019-10-10,-10.81,40.8,0.26,Loser,273.0,unmatched,
ACRS,2020-03-09,-10.81,13.19,0.82,Loser,311.0,unmatched,
PCVX,2020-12-01,-10.81,8.95,1.21,Loser,8965.0,unmatched,
RANI,2021-10-07,10.81,8.72,1.24,Gainer,168.0,unmatched,
TNYA,2021-12-08,10.81,11.41,0.95,Gainer,121.6,unmatched,
TNXP,2019-11-13,-10.81,21.46,0.5,Loser,178.6,unmatched,
ANVS,2022-01-31,10.81,9.2,1.18,Gainer,71.0,unmatched,
KYMR,2022-08-05,10.81,7.04,1.53,Gainer,7307.9,unmatched,
QDEL,2020-03-11,10.81,4.65,2.33,Gainer,1544.8,unmatched,
NUVL,2021-11-18,-10.81,11.13,0.97,Loser,7917.2,unmatched,
AGIO,2022-07-27,10.81,6.56,1.65,Gainer,1771.2,unmatched,
LAB,2020-06-29,10.81,8.91,1.21,Gainer,434.6,unmatched,
GANX,2021-06-24,10.81,6.02,1.79,Gainer,100.4,unmatched,
TWST,2022-07-05,10.81,7.21,1.5,Gainer,2876.7,unmatched,
WHWK,2022-05-09,-10.81,8.45,1.28,Loser,165.4,unmatched,
XOMA,2018-11-23,10.81,7.11,1.52,Gainer,316.1,unmatched,
OCUL,2020-06-15,10.81,7.42,1.46,Gainer,1946.2,unmatched,
XTNT,2020-12-10,-10.81,7.92,1.37,Loser,79.8,unmatched,
IBIO,2022-11-10,10.81,11.71,0.92,Gainer,97.4,unmatched,
SABS,2022-06-23,10.81,15.73,0.69,Gainer,195.2,unmatched,
ASMB,2020-02-27,-10.81,5.49,1.97,Loser,472.0,unmatched,
GLUE,2022-03-07,10.81,9.84,1.1,Gainer,1353.3,unmatched,
OGI,2021-04-14,-10.81,10.79,1.0,Loser,193.6,unmatched,
GYRE,2022-05-27,10.81,12.24,0.88,Gainer,793.8,unmatched,
SYRE,2022-03-03,-10.81,10.48,1.03,Loser,3378.0,unmatched,
MDXG,2022-10-20,-10.81,7.16,1.51,Loser,724.2,unmatched,
ADMA,2020-03-11,-10.81,13.53,0.8,Loser,3715.5,unmatched,
PALI,2019-01-18,10.81,15.24,0.71,Gainer,264.1,unmatched,
CLYM,2022-12-28,10.81,9.17,1.18,Gainer,487.5,unmatched,
MSLE,2022-03-21,-10.81,1.95,5.53,Loser,256.9,unmatched,
CRSP,2018-11-07,10.81,7.47,1.45,Gainer,5772.6,unmatched,
VSTM,2018-04-09,10.81,5.58,1.94,Gainer,430.8,unmatched,
ARQT,2022-08-04,10.81,7.59,1.42,Gainer,3303.6,unmatched,
IBIO,2018-11-16,10.81,8.41,1.28,Gainer,97.4,unmatched,
ALDX,2022-08-02,10.81,6.78,1.59,Gainer,328.5,unmatched,
AVXL,2020-01-02,10.81,9.35,1.16,Gainer,410.5,unmatched,
VCYT,2022-06-15,10.8,7.83,1.38,Gainer,2892.4,unmatched,
CMPX,2021-11-03,-10.8,6.34,1.7,Loser,1004.9,unmatched,
ONCY,2020-03-05,10.8,11.05,0.98,Gainer,121.6,unmatched,
OPK,2020-05-04,10.8,8.05,1.34,Gainer,952.5,unmatched,
TGTX,2020-05-20,10.8,7.83,1.38,Gainer,4777.1,unmatched,
KURA,2018-01-24,10.8,,,Gainer,759.7,unmatched,
AKBA,2020-12-14,10.8,6.73,1.61,Gainer,347.6,unmatched,
HURA,2020-08-25,10.8,12.32,0.88,Gainer,94.3,unmatched,
AQST,2019-02-25,10.8,8.76,1.23,Gainer,488.0,unmatched,
RGNX,2022-06-23,10.8,5.82,1.86,Gainer,457.6,unmatched,
FBIO,2018-03-07,10.8,4.98,2.17,Gainer,106.1,unmatched,
SHC,2021-11-10,-10.8,3.82,2.83,Loser,4621.4,unmatched,
PVLA,2021-06-09,10.8,11.53,0.94,Gainer,1598.2,unmatched,
VANI,2022-10-21,10.8,8.91,1.21,Gainer,99.9,unmatched,
EBS,2022-10-26,10.8,4.85,2.23,Gainer,434.8,unmatched,
ASRT,2019-03-19,10.8,5.86,1.84,Gainer,74.8,unmatched,
CLYM,2022-03-14,-10.8,11.11,0.97,Loser,487.5,unmatched,
MDGL,2018-06-13,10.8,8.05,1.34,Gainer,9811.3,unmatched,
IMDX,2019-09-12,10.8,9.69,1.11,Gainer,172.4,unmatched,
ABSI,2022-03-29,10.8,10.0,1.08,Gainer,412.0,unmatched,
SLDB,2021-12-07,10.8,7.47,1.44,Gainer,483.8,unmatched,
KYMR,2022-06-23,10.8,7.16,1.51,Gainer,7307.9,unmatched,
HELP,2022-09-23,-10.8,17.58,0.61,Loser,366.7,unmatched,
LQDA,2022-05-09,-10.8,7.82,1.38,Loser,2698.6,unmatched,
ANAB,2021-12-15,10.8,5.24,2.06,Gainer,1539.9,unmatched,
TNXP,2019-01-14,10.8,10.08,1.07,Gainer,178.6,unmatched,
BLFS,2022-05-09,-10.8,11.88,0.91,Loser,1165.2,unmatched,
NBP,2022-05-13,10.8,11.16,0.97,Gainer,378.2,unmatched,
KPTI,2019-09-05,10.79,5.35,2.02,Gainer,172.6,unmatched,
IBRX,2020-06-05,-10.79,16.03,0.67,Loser,9633.0,unmatched,
KPTI,2021-02-05,10.79,5.4,2.0,Gainer,172.6,unmatched,
OVID,2022-05-11,-10.79,5.65,1.91,Loser,116.1,unmatched,
ALEC,2022-05-09,-10.79,9.16,1.18,Loser,265.2,unmatched,
CABA,2020-07-17,10.79,7.81,1.38,Gainer,319.6,unmatched,
MESO,2020-08-17,10.79,8.3,1.3,Gainer,2103.1,unmatched,
HUMA,2021-10-26,-10.79,8.86,1.22,Loser,215.2,unmatched,
ORKA,2020-03-09,-10.79,11.93,0.9,Loser,1665.8,unmatched,
TARS,2021-10-12,10.79,5.36,2.01,Gainer,3213.9,unmatched,
ALT,2018-12-14,-10.79,13.78,0.78,Loser,539.7,unmatched,
MESO,2021-08-31,-10.79,3.91,2.76,Loser,2103.1,unmatched,
DMAC,2020-12-21,10.79,7.38,1.46,Gainer,414.0,unmatched,
OMER,2022-10-03,10.79,12.55,0.86,Gainer,854.4,unmatched,
TECX,2020-10-05,10.79,7.77,1.39,Gainer,438.9,unmatched,
HYFT,2021-04-15,-10.79,13.61,0.79,Loser,52.8,unmatched,
TECH,2021-02-02,10.79,3.77,2.87,Gainer,9230.7,unmatched,
SLGL,2021-03-10,10.79,5.3,2.03,Gainer,255.4,unmatched,
BCRX,2020-03-10,-10.79,14.73,0.73,Loser,2190.7,unmatched,
ZYME,2022-01-24,-10.79,12.08,0.89,Loser,1773.5,unmatched,
WHWK,2019-04-10,10.78,24.29,0.44,Gainer,165.4,unmatched,
MDGL,2018-01-30,10.78,,,Gainer,9811.3,unmatched,
IKT,2021-02-17,10.78,8.13,1.33,Gainer,248.6,unmatched,
NRIX,2020-09-21,-10.78,12.1,0.89,Loser,1642.4,unmatched,
SAVA,2020-01-07,-10.78,13.91,0.77,Loser,110.1,unmatched,
OKYO,2022-08-19,-10.78,15.0,0.72,Loser,87.8,unmatched,
IMMX,2022-04-21,-10.78,13.76,0.78,Loser,427.3,unmatched,
CLDX,2020-11-04,10.78,6.77,1.59,Gainer,1999.5,unmatched,
ZYME,2022-06-13,-10.78,10.57,1.02,Loser,1773.5,unmatched,
COGT,2019-12-12,10.78,16.22,0.66,Gainer,6305.7,unmatched,
CABA,2020-06-12,10.78,7.51,1.44,Gainer,319.6,unmatched,
OMER,2021-05-20,-10.78,5.12,2.11,Loser,854.4,unmatched,
DRUG,2022-11-28,10.78,7.54,1.43,Gainer,820.4,unmatched,
RYTM,2022-07-22,-10.78,8.33,1.29,Loser,6188.4,unmatched,
NRXP,2021-10-08,-10.78,13.16,0.82,Loser,55.1,unmatched,
KALA,2019-11-08,10.78,7.77,1.39,Gainer,346.3,unmatched,
ENLV,2019-12-18,10.78,5.11,2.11,Gainer,273.0,unmatched,
CELC,2019-08-05,-10.78,5.08,2.12,Loser,5169.0,unmatched,
XERS,2022-08-08,10.78,6.03,1.79,Gainer,1015.5,unmatched,
TGTX,2018-06-04,10.78,5.03,2.14,Gainer,4777.1,unmatched,
BEAM,2022-05-27,10.78,11.98,0.9,Gainer,2888.0,unmatched,
IMMP,2018-09-28,10.78,8.97,1.2,Gainer,412.1,unmatched,
RZLT,2020-07-16,10.78,10.3,1.05,Gainer,307.2,unmatched,
ARDX,2018-04-17,10.78,5.52,1.95,Gainer,1591.5,unmatched,
FBIO,2022-06-10,-10.78,11.26,0.96,Loser,106.1,unmatched,
YI,2022-03-09,10.78,8.7,1.24,Gainer,68.6,unmatched,
AQST,2021-03-04,-10.78,12.41,0.87,Loser,488.0,unmatched,
VTYX,2022-03-14,-10.78,9.36,1.15,Loser,1002.3,unmatched,
CLLS,2022-08-10,10.78,6.97,1.55,Gainer,390.3,unmatched,
TWST,2022-05-12,10.78,11.55,0.93,Gainer,2876.7,unmatched,
ACET,2018-12-21,-10.78,15.83,0.68,Loser,69.6,unmatched,
BCRX,2020-04-29,10.78,10.77,1.0,Gainer,2190.7,unmatched,
SHC,2022-10-25,10.78,6.32,1.7,Gainer,4621.4,unmatched,
KPTI,2019-05-20,10.78,5.64,1.91,Gainer,172.6,unmatched,
CLDX,2019-08-27,-10.78,7.34,1.47,Loser,1999.5,unmatched,
KPTI,2020-03-24,10.78,16.35,0.66,Gainer,172.6,unmatched,
QTRX,2020-11-11,10.78,5.94,1.82,Gainer,306.0,unmatched,
ALT,2018-07-16,-10.78,15.15,0.71,Loser,539.7,unmatched,
GRCE,2018-04-02,10.78,5.93,1.82,Gainer,66.4,unmatched,
MRVI,2022-02-25,10.78,5.78,1.86,Gainer,1304.4,unmatched,
TLSA,2022-05-03,-10.78,9.62,1.12,Loser,184.5,unmatched,
ARMP,2021-03-09,10.78,8.11,1.33,Gainer,391.7,unmatched,
GALT,2018-03-02,10.78,8.51,1.27,Gainer,192.1,unmatched,
GRCE,2021-02-18,-10.78,14.12,0.76,Loser,66.4,unmatched,
ALEC,2019-09-26,-10.78,8.02,1.34,Loser,265.2,unmatched,
TLSA,2020-02-13,-10.78,8.26,1.3,Loser,184.5,unmatched,
GRCE,2018-01-22,10.78,,,Gainer,66.4,unmatched,
DVAX,2020-06-26,10.77,8.85,1.22,Gainer,1820.1,unmatched,
